MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
Liander N.V.	GAS Liander	Dirk Sonoystraat	1067	1067	GAS	KVB	61	100	100	98	G4	1043	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Willem Baerdesenstraat	1067	1067	ELK	KVB	54	100	100	67	1x50	2943	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Willem Baerdesenstraat	1067	1067	GAS	KVB	52	100	100	98	G4	953	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Dirk Sonoystraat	1067	1067	ELK	KVB	18	100	100	89	1x25	1783	16,67	11,11	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Dirk Sonoystraat	1067	1067	GAS	KVB	18	100	100	100	G4	719	0	11,11	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Dirk Sonoystraat	1067	1067	ELK	KVB	19	100	94,74	84	1x25	2368	10,53	10,53	1	NIEUW-WEST
Liander N.V.	GAS Liander	Dirk Sonoystraat	1067	1067	GAS	KVB	18	100	100	100	G4	688	0	11,11	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Dirk Sonoystraat	1067	1067	ELK	KVB	15	100	100	93	1x25	2615	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Dirk Sonoystraat	1067	1067	GAS	KVB	15	100	100	100	G4	825	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Dirk Sonoystraat	1067	1067	ELK	KVB	17	100	100	71	1x25	1944	23,53	23,53	1	NIEUW-WEST
Liander N.V.	GAS Liander	Dirk Sonoystraat	1067	1067	GAS	KVB	17	100	100	100	G4	902	0	23,53	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Pieter Buyskensstraat	1067	1067	ELK	KVB	16	100	100	56	1x25	2111	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Pieter Buyskensstraat	1067	1067	GAS	KVB	16	100	100	94	G4	1139	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Pieter Buyskensstraat	1067	1067	ELK	KVB	16	100	100	100	1x25	2006	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Pieter Buyskensstraat	1067	1067	GAS	KVB	15	100	100	100	G4	893	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Lieven Keersemakerstraat	1067	1067	ELK	KVB	17	100	100	100	1x25	3046	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Lieven Keersemakerstraat	1067	1067	GAS	KVB	16	100	100	100	G4	1327	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Lieven Keersemakerstraat	1067	1067	ELK	KVB	18	100	100	100	1x25	2930	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Lieven Keersemakerstraat	1067	1067	GAS	KVB	16	100	100	100	G4	1251	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Gerrit Stuyverstraat	1067	1067	ELK	KVB	16	100	100	100	1x25	2068	6,25	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Gerrit Stuyverstraat	1067	1067	GAS	KVB	16	100	100	100	G4	1098	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Gerrit Stuyverstraat	1067	1067	ELK	KVB	16	100	100	100	1x25	1803	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Gerrit Stuyverstraat	1067	1067	GAS	KVB	15	100	100	100	G4	1233	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Hans Onversaagdstraat	1067	1067	ELK	KVB	17	100	100	100	1x25	2179	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Hans Onversaagdstraat	1067	1067	GAS	KVB	16	100	100	100	G4	1243	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Hans Onversaagdstraat	1067	1067	ELK	KVB	18	100	100	94	1x25	2607	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Hans Onversaagdstraat	1067	1067	GAS	KVB	16	100	100	100	G4	1670	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Mendes Da Costahof	1067	1067	ELK	KVB	19	100	84,21	47	1x25	1364	15,79	0	1,3	NIEUW-WEST
Liander N.V.	GAS Liander	Mendes Da Costahof	1067	1067	GAS	KVB	30	100	96,67	100	G4	1464	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Theo van Doesburgstraat	1067	1067	ELK	KVB	24	100	100	100	1x25	1972	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Theo van Doesburgstraat	1067	1067	ELK	KVB	17	100	94,12	82	1x25	2530	5,88	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Theo van Doesburgstraat	1067	1067	GAS	KVB	16	100	100	100	G4	1468	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Bart van Hovestraat	1067	1067	ELK	KVB	24	100	100	96	1x25	1992	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Bart van Hovestraat	1067	1067	GAS	KVB	24	100	100	100	G4	1520	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Bart van Hovestraat	1067	1067	ELK	KVB	17	100	100	94	1x25	2496	5,88	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Bart van Hovestraat	1067	1067	GAS	KVB	16	100	100	100	G4	1557	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Teixeira de Mattosstraat	1067	1067	ELK	KVB	24	100	100	96	1x25	2551	4,17	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Teixeira de Mattosstraat	1067	1067	GAS	KVB	24	100	100	100	G4	2118	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Teixeira de Mattosstraat	1067	1067	ELK	KVB	17	100	100	82	1x25	2342	5,88	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Teixeira de Mattosstraat	1067	1067	GAS	KVB	16	100	100	100	G4	1353	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Pier Panderstraat	1067	1067	ELK	KVB	26	100	92,31	92	1x25	2808	7,69	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Pier Panderstraat	1067	1067	GAS	KVB	24	100	100	100	G4	1528	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Pier Panderstraat	1067	1067	ELK	KVB	17	100	100	94	1x25	3269	5,88	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Pier Panderstraat	1067	1067	GAS	KVB	16	100	100	100	G4	1492	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Reinveen	1068	1068	ELK	KVB	16	100	100	100	1x25	2242	6,25	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Reinveen	1068	1068	GAS	KVB	16	100	100	100	G4	1273	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Reinveen	1068	1068	ELK	KVB	25	100	100	100	1x25	2127	0	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Reinveen	1068	1068	GAS	KVB	24	100	100	100	G4	1093	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Reinveen	1068	1068	ELK	KVB	28	100	96,43	86	1x25	1382	3,57	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Reinveen	1068	1068	GAS	KVB	16	100	93,75	100	G4	1416	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Sonderbuur	1068	1068	ELK	KVB	16	100	100	88	1x25	1639	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Sonderbuur	1068	1068	GAS	KVB	16	100	100	100	G4	1170	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Sonderbuur	1068	1068	ELK	KVB	25	100	100	92	1x25	2096	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Sonderbuur	1068	1068	GAS	KVB	24	100	100	100	G4	1292	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Sonderbuur	1068	1068	ELK	KVB	17	100	100	94	1x25	2425	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Sonderbuur	1068	1068	GAS	KVB	16	100	100	100	G4	1271	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Sonderbuur	1068	1068	ELK	KVB	16	100	100	100	1x25	2641	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Sonderbuur	1068	1068	GAS	KVB	16	100	100	100	G4	1329	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Sonderbuur	1068	1068	ELK	KVB	25	100	100	92	1x25	2209	4	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Sonderbuur	1068	1068	GAS	KVB	24	100	100	100	G4	1242	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Sonderbuur	1068	1068	ELK	KVB	27	100	96,3	100	1x25	1078	0	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Sonderbuur	1068	1068	GAS	KVB	16	100	100	100	G4	1423	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	34	100	67,65	56	1x50	7052	11,76	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	21	100	95,24	95	G4	41	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	20	100	100	100	1x25	1562	5	5	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	20	100	100	100	G4	321	0	5	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	20	100	100	90	1x25	1474	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	20	100	95	95	G4	31	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	20	100	100	95	1x25	1471	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	20	100	100	100	G4	25	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	20	100	100	95	1x25	2074	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	20	100	100	100	G4	27	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	20	100	100	100	1x25	1433	0	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	20	100	100	100	G4	20	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	20	100	100	100	1x25	1436	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	20	100	100	100	G4	22	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	20	100	100	100	1x25	1534	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	20	100	100	100	G4	20	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	20	100	100	95	1x25	1679	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	20	100	100	100	G4	29	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	26	100	100	92	1x25	4936	3,85	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	25	100	100	96	G4	1920	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	24	100	100	100	1x25	1853	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	24	100	100	100	G4	1324	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	28	100	100	86	1x25	2098	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	24	100	100	100	G4	1393	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	25	100	96	96	1x25	2316	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	24	100	95,83	100	G4	1366	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ookmeerweg	1068	1068	ELK	KVB	26	100	100	100	1x25	2688	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Ookmeerweg	1068	1068	GAS	KVB	24	100	100	100	G4	1160	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Veldzicht	1068	1068	ELK	KVB	25	100	96	84	1x25	2606	8	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Veldzicht	1068	1068	GAS	KVB	25	100	96	96	G4	1587	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Wildeman	1068	1068	ELK	KVB	17	100	100	100	1x25	2114	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Wildeman	1068	1068	GAS	KVB	16	100	100	100	G4	2149	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Wildeman	1068	1068	ELK	KVB	16	100	100	100	1x25	2023	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Wildeman	1068	1068	GAS	KVB	16	100	100	100	G4	1417	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Wildeman	1068	1068	ELK	KVB	16	100	100	56	1x25	1955	43,75	43,75	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Wildeman	1068	1068	GAS	KVB	16	100	100	100	G4	1159	0	43,75	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Wildeman	1068	1068	ELK	KVB	17	100	100	94	1x25	2564	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Wildeman	1068	1068	GAS	KVB	16	100	100	100	G4	1265	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Wildeman	1068	1068	ELK	KVB	25	100	100	96	1x25	2182	4	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Wildeman	1068	1068	GAS	KVB	24	100	100	100	G4	1327	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Wildeman	1068	1068	ELK	KVB	24	100	100	100	1x25	2229	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Wildeman	1068	1068	GAS	KVB	24	100	100	100	G4	1338	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Wildeman	1068	1068	ELK	KVB	25	100	96	100	1x25	2006	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Wildeman	1068	1068	GAS	KVB	24	100	95,83	100	G4	1159	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Wildeman	1068	1068	ELK	KVB	24	100	100	100	1x25	2105	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Wildeman	1068	1068	GAS	KVB	24	100	100	96	G4	1123	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Grasrijk	1068	1068	ELK	KVB	24	100	100	96	1x25	2164	4,17	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Grasrijk	1068	1068	GAS	KVB	24	100	100	100	G4	1219	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Grasrijk	1068	1068	ELK	KVB	25	100	100	96	1x25	2996	4	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Grasrijk	1068	1068	GAS	KVB	24	100	100	100	G4	1241	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Grasrijk	1068	1068	ELK	KVB	25	100	100	96	1x25	2863	4	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Grasrijk	1068	1068	GAS	KVB	24	100	100	100	G4	1444	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Grasrijk	1068	1068	ELK	KVB	24	100	100	96	1x25	2501	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Grasrijk	1068	1068	GAS	KVB	24	100	100	100	G4	1283	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Grasrijk	1068	1068	ELK	KVB	17	100	100	100	1x25	2533	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Grasrijk	1068	1068	GAS	KVB	16	100	100	100	G4	1331	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Grasrijk	1068	1068	ELK	KVB	16	100	100	100	1x25	1852	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Grasrijk	1068	1068	GAS	KVB	16	100	100	94	G4	1292	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Nieuwe Laan	1068	1068	ELK	KVB	11	100	90,91	64	1x25	10610	18,18	0	1,4	NIEUW-WEST
Liander N.V.	GAS Liander	Nieuwe Laan	1068	1068	GAS	KVB	17	100	100	88	G4	3013	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Nieuwe Laan	1068	1068	ELK	KVB	15	100	100	60	1x25	2802	6,67	0	1,2	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Nieuwe Laan	1068	1068	ELK	KVB	16	100	100	69	1x25	2808	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Nieuwe Laan	1068	1068	GAS	KVB	16	100	100	94	G4	1461	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Nieuwe Laan	1068	1068	ELK	KVB	20	100	100	75	1x25	2992	5	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Nieuwe Laan	1068	1068	GAS	KVB	19	100	100	68	G4	1519	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Vrijzicht	1068	1068	ELK	KVB	34	100	97,06	74	1x25	4395	14,71	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Vrijzicht	1068	1068	GAS	KVB	22	100	100	100	G4	74	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Vrijzicht	1068	1068	ELK	KVB	24	100	100	83	1x25	3861	8,33	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Vrijzicht	1068	1068	GAS	KVB	24	100	95,83	96	G4	38	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Vrijzicht	1068	1068	ELK	KVB	32	100	96,88	81	1x25	2654	3,13	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Vrijzicht	1068	1068	GAS	KVB	24	100	95,83	100	G4	45	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Vrijzicht	1068	1068	ELK	KVB	24	100	100	54	1x25	5063	25	0	1,3	NIEUW-WEST
Liander N.V.	GAS Liander	Vrijzicht	1068	1068	GAS	KVB	15	100	80	100	G4	17	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Vrijzicht	1068	1068	ELK	KVB	23	100	100	57	3x25	3200	4,35	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Vrijzicht	1068	1068	GAS	KVB	16	100	100	100	G4	24	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Vrijzicht	1068	1068	ELK	KVB	24	100	100	67	1x25	2968	8,33	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Vrijzicht	1068	1068	GAS	KVB	19	100	100	100	G4	16	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	20	100	100	80	1x25	2977	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ruimzicht	1068	1068	GAS	KVB	42	100	73,81	88	G4	172	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	24	100	100	79	1x25	2923	8,33	0	1,1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	24	100	100	88	1x25	3053	8,33	0	1,2	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	25	100	100	72	1x25	5697	12	0	1,2	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	24	100	100	67	1x25	3516	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Ruimzicht	1068	1068	GAS	KVB	18	100	94,44	100	G4	33	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	27	100	100	74	1x25	2972	7,41	3,7	1	NIEUW-WEST
Liander N.V.	GAS Liander	Ruimzicht	1068	1068	GAS	KVB	20	100	100	100	G4	70	0	5	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	25	100	100	80	1x25	5296	4	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ruimzicht	1068	1068	GAS	KVB	23	100	95,65	96	G4	99	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	24	100	100	71	1x25	3556	12,5	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Ruimzicht	1068	1068	GAS	KVB	21	100	95,24	95	G4	52	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	32	100	100	56	1x25	4202	18,75	3,13	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Ruimzicht	1068	1068	GAS	KVB	21	100	76,19	95	G4	60	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	24	100	100	67	1x25	3229	8,33	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Ruimzicht	1068	1068	GAS	KVB	17	100	76,47	94	G4	26	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	24	100	100	54	1x25	3632	8,33	4,17	1	NIEUW-WEST
Liander N.V.	GAS Liander	Ruimzicht	1068	1068	GAS	KVB	18	100	94,44	100	G4	25	0	5,56	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Ruimzicht	1068	1068	ELK	KVB	24	100	100	54	3x25	3215	12,5	0	1,2	NIEUW-WEST
Liander N.V.	GAS Liander	Ruimzicht	1068	1068	GAS	KVB	14	100	100	100	G4	29	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Hooge Venne	1068	1068	ELK	KVB	16	100	100	100	1x25	2027	6,25	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Hooge Venne	1068	1068	GAS	KVB	16	100	100	100	G4	1225	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Hooge Venne	1068	1068	ELK	KVB	17	100	100	100	1x25	1588	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Hooge Venne	1068	1068	GAS	KVB	16	100	100	100	G4	1101	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Hooge Venne	1068	1068	ELK	KVB	24	100	100	92	1x25	1904	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Hooge Venne	1068	1068	GAS	KVB	24	100	100	96	G4	1197	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Beek en Hoff	1068	1068	ELK	KVB	25	100	96	88	1x25	1721	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Beek en Hoff	1068	1068	GAS	KVB	16	100	100	100	G4	1338	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Beek en Hoff	1068	1068	ELK	KVB	17	100	100	88	1x25	1783	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Beek en Hoff	1068	1068	GAS	KVB	16	100	100	100	G4	1183	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Beek en Hoff	1068	1068	ELK	KVB	23	100	100	91	1x25	2336	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Beek en Hoff	1068	1068	GAS	KVB	23	100	100	100	G4	1110	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Bullepad	1068	1068	ELK	KVB	16	100	100	94	1x25	2032	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Bullepad	1068	1068	GAS	KVB	16	100	100	100	G4	1162	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Bullepad	1068	1068	ELK	KVB	25	100	100	100	1x25	1700	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Bullepad	1068	1068	GAS	KVB	24	100	100	100	G4	1036	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Bullepad	1068	1068	ELK	KVB	17	100	88,24	94	1x25	1705	5,88	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Bullepad	1068	1068	GAS	KVB	16	100	93,75	100	G4	1255	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Braak en Bosch	1068	1068	ELK	KVB	25	100	100	100	1x25	1503	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Braak en Bosch	1068	1068	GAS	KVB	16	100	100	100	G4	1122	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Braak en Bosch	1068	1068	ELK	KVB	25	100	96	100	1x25	2243	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Braak en Bosch	1068	1068	GAS	KVB	24	100	95,83	100	G4	1267	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Braak en Bosch	1068	1068	ELK	KVB	16	100	100	100	1x25	1650	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Braak en Bosch	1068	1068	GAS	KVB	16	100	100	100	G4	1280	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Groenehuyzen	1068	1068	ELK	KVB	18	100	100	89	1x25	2192	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Groenehuyzen	1068	1068	GAS	KVB	18	100	100	100	G4	1389	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Groenehuyzen	1068	1068	ELK	KVB	20	100	100	90	1x25	2818	0	0	1	NIEUW-WEST
Liander N.V.	GAS Liander	Groenehuyzen	1068	1068	GAS	KVB	19	100	100	100	G4	1620	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Vreedenhaven	1068	1068	ELK	KVB	17	100	100	100	1x25	1701	0	0	1,1	NIEUW-WEST
Liander N.V.	GAS Liander	Vreedenhaven	1068	1068	GAS	KVB	16	100	100	100	G4	1332	0	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Vreedenhaven	1068	1068	ELK	KVB	17	100	100	100	1x25	1537	0	0	1	NIEUW-WEST
