MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
	Liander N.V. (NW)	Van Gilsestraat	1063VV	1063VV	ELK	KVB	25	100.0	100.0	100	1x25	1918	4.0	4.0	1.0
	GAS Liander	Van Gilsestraat	1063VV	1063VV	GAS	KVB	24	100.0	100.0	96	G4	1325	0.0	4.17	
	Liander N.V. (NW)	Van Gilsestraat	1063VW	1063VW	ELK	KVB	26	100.0	96.15	88	1x25	1625	0.0	0.0	1.0
	GAS Liander	Van Gilsestraat	1063VW	1063VW	GAS	KVB	24	100.0	100.0	96	G4	1190	0.0	0.0	
	Liander N.V. (NW)	M.C. Addicksstraat	1063VX	1063VX	ELK	KVB	24	100.0	100.0	96	1x25	2109	4.17	4.17	1.0
	GAS Liander	M.C. Addicksstraat	1063VX	1063VX	GAS	KVB	24	100.0	100.0	100	G4	1128	0.0	4.17	
	Liander N.V. (NW)	M.C. Addicksstraat	1063VZ	1063VZ	ELK	KVB	18	100.0	100.0	94	1x25	2581	0.0	0.0	1.0
	GAS Liander	M.C. Addicksstraat	1063VZ	1063VZ	GAS	KVB	18	100.0	100.0	100	G4	1355	0.0	0.0	
	Liander N.V. (NW)	M.C. Addicksstraat	1063XA	1063XA	ELK	KVB	19	100.0	100.0	100	1x25	1913	0.0	0.0	1.0
	GAS Liander	M.C. Addicksstraat	1063XA	1063XA	GAS	KVB	18	100.0	100.0	100	G4	1231	0.0	0.0	
	Liander N.V. (NW)	Jan Postmahof	1063XB	1063XB	ELK	KVB	20	100.0	100.0	95	1x25	2063	5.0	5.0	1.1
	GAS Liander	Jan Postmahof	1063XB	1063XB	GAS	KVB	19	100.0	100.0	100	G4	1370	0.0	5.26	
	Liander N.V. (NW)	Jan Postmahof	1063XC	1063XC	ELK	KVB	13	100.0	100.0	54	1x25	1840	38.46	38.46	1.0
	GAS Liander	Jan Postmahof	1063XC	1063XC	GAS	KVB	12	100.0	100.0	92	G4	1234	0.0	0.0	
	Liander N.V. (NW)	Jacob Frankhof	1063XD	1063XD	ELK	KVB	19	100.0	94.74	100	1x25	2889	5.26	0.0	1.1
	GAS Liander	Jacob Frankhof	1063XD	1063XD	GAS	KVB	18	100.0	94.44	94	G4	871	0.0	0.0	
	Liander N.V. (NW)	Jacob Frankhof	1063XE	1063XE	ELK	KVB	19	100.0	100.0	100	1x25	1401	0.0	0.0	1.0
	GAS Liander	Jacob Frankhof	1063XE	1063XE	GAS	KVB	18	100.0	100.0	100	G4	1363	0.0	0.0	
	Liander N.V. (NW)	Hans Katanhof	1063XG	1063XG	ELK	KVB	19	100.0	100.0	89	1x25	2952	0.0	0.0	1.0
	GAS Liander	Hans Katanhof	1063XG	1063XG	GAS	KVB	18	100.0	100.0	100	G4	1538	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Hans Katanhof	1063XH	1063XH	ELK	KVB	20	100.0	95.0	65	1x25	2334	5.0	5.0	1.0
	GAS Liander	Hans Katanhof	1063XH	1063XH	GAS	KVB	18	100.0	100.0	100	G4	1066	0.0	5.56	
	Liander N.V. (NW)	Hilbert van Dijkhof	1063XJ	1063XJ	ELK	KVB	19	100.0	100.0	100	1x25	2266	0.0	0.0	1.0
	GAS Liander	Hilbert van Dijkhof	1063XJ	1063XJ	GAS	KVB	18	100.0	100.0	94	G4	1470	0.0	0.0	
	Liander N.V. (NW)	Hilbert van Dijkhof	1063XK	1063XK	ELK	KVB	19	100.0	100.0	100	1x25	2100	0.0	0.0	1.0
	GAS Liander	Hilbert van Dijkhof	1063XK	1063XK	GAS	KVB	18	100.0	100.0	100	G4	1550	0.0	0.0	
	Liander N.V. (NW)	De Tourton Bruynsstraat	1063XL	1063XL	ELK	KVB	18	100.0	100.0	89	1x25	2488	11.11	0.0	1.1
	GAS Liander	De Tourton Bruynsstraat	1063XL	1063XL	GAS	KVB	18	100.0	100.0	89	G4	1689	0.0	0.0	
	Liander N.V. (NW)	Hermanus Coenradistraat	1063XM	1063XM	ELK	KVB	16	100.0	100.0	100	1x25	1833	6.25	6.25	1.1
	GAS Liander	Hermanus Coenradistraat	1063XM	1063XM	GAS	KVB	16	100.0	100.0	100	G4	1141	0.0	6.25	
	Liander N.V. (NW)	Hermanus Coenradistraat	1063XN	1063XN	ELK	KVB	25	100.0	100.0	64	1x25	2180	32.0	32.0	1.1
	GAS Liander	Hermanus Coenradistraat	1063XN	1063XN	GAS	KVB	24	100.0	100.0	100	G4	1024	0.0	29.17	
	Liander N.V. (NW)	Hermanus Coenradistraat	1063XP	1063XP	ELK	KVB	17	100.0	100.0	94	1x25	1920	0.0	0.0	1.0
	GAS Liander	Hermanus Coenradistraat	1063XP	1063XP	GAS	KVB	16	100.0	100.0	100	G4	1050	0.0	0.0	
	Liander N.V. (NW)	Hermanus Coenradistraat	1063XR	1063XR	ELK	KVB	16	100.0	100.0	94	1x25	1146	0.0	0.0	1.0
	GAS Liander	Hermanus Coenradistraat	1063XR	1063XR	GAS	KVB	16	100.0	100.0	100	G4	754	0.0	0.0	
	Liander N.V. (NW)	Hermanus Coenradistraat	1063XS	1063XS	ELK	KVB	25	100.0	100.0	92	1x35	1840	4.0	0.0	1.0
	GAS Liander	Hermanus Coenradistraat	1063XS	1063XS	GAS	KVB	24	100.0	100.0	100	G4	718	0.0	0.0	
	Liander N.V. (NW)	Hermanus Coenradistraat	1063XT	1063XT	ELK	KVB	16	100.0	100.0	100	1x35	1662	0.0	0.0	1.1
	GAS Liander	Hermanus Coenradistraat	1063XT	1063XT	GAS	KVB	16	100.0	100.0	100	G4	995	0.0	0.0	
	Liander N.V. (NW)	R Prinsen Geerligsstr	1063XV	1063XV	ELK	KVB	16	100.0	100.0	50	1x25	1528	50.0	50.0	1.0
	GAS Liander	R Prinsen Geerligsstr	1063XV	1063XV	GAS	KVB	16	100.0	100.0	100	G4	779	0.0	50.0	
	Liander N.V. (NW)	R Prinsen Geerligsstr	1063XW	1063XW	ELK	KVB	25	100.0	100.0	96	1x25	2512	0.0	0.0	1.0
	GAS Liander	R Prinsen Geerligsstr	1063XW	1063XW	GAS	KVB	24	100.0	100.0	100	G4	1188	0.0	0.0	
	Liander N.V. (NW)	R Prinsen Geerligsstr	1063XX	1063XX	ELK	KVB	16	100.0	100.0	94	1x25	1951	6.25	6.25	1.0
	GAS Liander	R Prinsen Geerligsstr	1063XX	1063XX	GAS	KVB	16	100.0	100.0	100	G4	1129	0.0	6.25	
	Liander N.V. (NW)	R Prinsen Geerligsstr	1063XZ	1063XZ	ELK	KVB	16	100.0	100.0	100	1x25	2011	0.0	0.0	1.0
	GAS Liander	R Prinsen Geerligsstr	1063XZ	1063XZ	GAS	KVB	16	100.0	100.0	100	G4	1005	0.0	0.0	
	Liander N.V. (NW)	R Prinsen Geerligsstr	1063ZA	1063ZA	ELK	KVB	25	100.0	100.0	100	1x25	2006	0.0	4.0	1.0
	GAS Liander	R Prinsen Geerligsstr	1063ZA	1063ZA	GAS	KVB	24	100.0	100.0	100	G4	948	0.0	0.0	
	Liander N.V. (NW)	R Prinsen Geerligsstr	1063ZB	1063ZB	ELK	KVB	16	100.0	100.0	94	1x25	1996	0.0	0.0	1.0
	GAS Liander	R Prinsen Geerligsstr	1063ZB	1063ZB	GAS	KVB	16	100.0	100.0	100	G4	1059	0.0	0.0	
	Liander N.V. (NW)	Speelmanstraat	1063ZC	1063ZC	ELK	KVB	16	100.0	100.0	100	1x25	1803	0.0	0.0	1.0
	GAS Liander	Speelmanstraat	1063ZC	1063ZC	GAS	KVB	16	100.0	100.0	100	G4	1026	0.0	0.0	
	Liander N.V. (NW)	Speelmanstraat	1063ZD	1063ZD	ELK	KVB	25	100.0	100.0	96	1x25	2211	0.0	0.0	1.0
	GAS Liander	Speelmanstraat	1063ZD	1063ZD	GAS	KVB	24	100.0	100.0	100	G4	890	0.0	0.0	
	Liander N.V. (NW)	Speelmanstraat	1063ZE	1063ZE	ELK	KVB	16	100.0	100.0	100	1x25	1870	0.0	0.0	1.0
	GAS Liander	Speelmanstraat	1063ZE	1063ZE	GAS	KVB	16	100.0	100.0	100	G4	1087	0.0	0.0	
	Liander N.V. (NW)	Speelmanstraat	1063ZG	1063ZG	ELK	KVB	23	100.0	21.74	70	3x25	5890	0.0	0.0	1.0
	GAS Liander	Speelmanstraat	1063ZG	1063ZG	GAS	KVB	20	100.0	20.0	100	G4	1278	0.0	0.0	
	Liander N.V. (NW)	Speelmanstraat	1063ZH	1063ZH	ELK	KVB	32	100.0	18.75	78	3x25	1991	0.0	0.0	1.0
	GAS Liander	Speelmanstraat	1063ZH	1063ZH	GAS	KVB	30	100.0	20.0	97	G4	896	0.0	0.0	
	Liander N.V. (NW)	Speelmanstraat	1063ZJ	1063ZJ	ELK	KVB	52	100.0	67.31	67	1x35	1910	0.0	0.0	1.0
	GAS Liander	Speelmanstraat	1063ZJ	1063ZJ	GAS	KVB	47	100.0	65.96	100	G4	910	0.0	0.0	
	Liander N.V. (NW)	Lex Althoffstraat	1063ZK	1063ZK	ELK	KVB	16	100.0	100.0	100	1x25	1613	0.0	0.0	1.0
	GAS Liander	Lex Althoffstraat	1063ZK	1063ZK	GAS	KVB	16	100.0	100.0	100	G4	1210	0.0	0.0	
	Liander N.V. (NW)	Lex Althoffstraat	1063ZL	1063ZL	ELK	KVB	25	100.0	100.0	100	1x25	1920	0.0	0.0	1.0
	GAS Liander	Lex Althoffstraat	1063ZL	1063ZL	GAS	KVB	24	100.0	100.0	100	G4	1037	0.0	0.0	
	Liander N.V. (NW)	Lex Althoffstraat	1063ZM	1063ZM	ELK	KVB	16	100.0	100.0	100	1x25	1828	6.25	6.25	1.0
	GAS Liander	Lex Althoffstraat	1063ZM	1063ZM	GAS	KVB	16	100.0	100.0	100	G4	975	0.0	6.25	
	Liander N.V. (NW)	Lex Althoffstraat	1063ZN	1063ZN	ELK	KVB	16	100.0	100.0	100	1x25	1874	0.0	0.0	1.0
	GAS Liander	Lex Althoffstraat	1063ZN	1063ZN	GAS	KVB	16	100.0	100.0	100	G4	1189	0.0	0.0	
	Liander N.V. (NW)	Lex Althoffstraat	1063ZP	1063ZP	ELK	KVB	25	100.0	100.0	96	1x25	1990	4.0	4.0	1.0
	GAS Liander	Lex Althoffstraat	1063ZP	1063ZP	GAS	KVB	24	100.0	100.0	100	G4	1181	0.0	0.0	
	Liander N.V. (NW)	Lex Althoffstraat	1063ZR	1063ZR	ELK	KVB	16	100.0	100.0	100	1x25	1902	6.25	6.25	1.0
	GAS Liander	Lex Althoffstraat	1063ZR	1063ZR	GAS	KVB	16	100.0	100.0	100	G4	1117	0.0	6.25	
	Liander N.V. (NW)	Freek Oxstraat	1063ZS	1063ZS	ELK	KVB	16	100.0	100.0	100	1x25	2061	0.0	0.0	1.0
	GAS Liander	Freek Oxstraat	1063ZS	1063ZS	GAS	KVB	16	100.0	100.0	100	G4	974	0.0	0.0	
	Liander N.V. (NW)	Freek Oxstraat	1063ZT	1063ZT	ELK	KVB	25	100.0	100.0	100	1x25	1886	0.0	0.0	1.0
	GAS Liander	Freek Oxstraat	1063ZT	1063ZT	GAS	KVB	24	100.0	100.0	96	G4	897	0.0	0.0	
	Liander N.V. (NW)	Freek Oxstraat	1063ZV	1063ZV	ELK	KVB	17	100.0	100.0	94	1x25	1879	0.0	0.0	1.0
	GAS Liander	Freek Oxstraat	1063ZV	1063ZV	GAS	KVB	16	100.0	100.0	94	G4	1099	0.0	0.0	
	Liander N.V. (NW)	Freek Oxstraat	1063ZW	1063ZW	ELK	KVB	16	100.0	100.0	100	1x25	2055	0.0	0.0	1.0
	GAS Liander	Freek Oxstraat	1063ZW	1063ZW	GAS	KVB	16	100.0	100.0	94	G4	1208	0.0	0.0	
	Liander N.V. (NW)	Freek Oxstraat	1063ZX	1063ZX	ELK	KVB	25	100.0	100.0	100	1x25	2233	0.0	0.0	1.0
	GAS Liander	Freek Oxstraat	1063ZX	1063ZX	GAS	KVB	24	100.0	100.0	100	G4	1276	0.0	0.0	
	Liander N.V. (NW)	Freek Oxstraat	1063ZZ	1063ZZ	ELK	KVB	17	100.0	100.0	94	1x25	2109	0.0	0.0	1.0
	GAS Liander	Freek Oxstraat	1063ZZ	1063ZZ	GAS	KVB	16	100.0	100.0	100	G4	950	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Johan Broedeletstraat	1064AA	1064AA	ELK	KVB	27	100.0	88.89	44	1x25	3361	18.52	7.41	1.1
	GAS Liander	Johan Broedeletstraat	1064AA	1064AA	GAS	KVB	20	100.0	100.0	75	G4	1874	0.0	10.0	
	Liander N.V. (NW)	August Vermeylenstraat	1064AB	1064AB	ELK	KVB	11	100.0	100.0	55	3x25	6586	27.27	0.0	1.4
	GAS Liander	August Vermeylenstraat	1064AB	1064AB	GAS	KVB	11	100.0	100.0	55	G6	3279	0.0	0.0	
	Liander N.V. (NW)	Burgemeester Cramergr	1064AC	1064AC	ELK	KVB	14	100.0	100.0	71	1x25	5401	7.14	0.0	1.1
	GAS Liander	Burgemeester Cramergr	1064AC	1064AD	GAS	KVB	30	100.0	96.67	97	G4	223	0.0	3.33	
	Liander N.V. (NW)	Burgemeester Cramergr	1064AD	1064AD	ELK	KVB	24	100.0	100.0	88	1x25	2291	8.33	8.33	1.0
	Liander N.V. (NW)	Burgemeester Cramergr	1064AE	1064AE	ELK	KVB	24	100.0	100.0	79	1x25	2374	4.17	8.33	1.0
	GAS Liander	Burgemeester Cramergr	1064AE	1064AE	GAS	KVB	22	100.0	95.45	95	G4	93	0.0	9.09	
	Liander N.V. (NW)	Burg Cramergracht	1064AG	1064AG	ELK	KVB	24	100.0	100.0	75	1x25	2099	8.33	8.33	1.0
	GAS Liander	Burg Cramergracht	1064AG	1064AG	GAS	KVB	22	100.0	100.0	95	G4	220	0.0	9.09	
	Liander N.V. (NW)	Burgemeester Cramergr	1064AH	1064AH	ELK	KVB	11	100.0	100.0	73	1x25	3054	9.09	9.09	1.0
	GAS Liander	Burgemeester Cramergr	1064AH	1064AH	GAS	KVB	10	100.0	100.0	80	G4	186	0.0	0.0	
	Liander N.V. (NW)	Burg Cramergracht	1064AJ	1064AJ	ELK	KVB	23	100.0	100.0	87	1x25	3105	8.7	4.35	1.0
	GAS Liander	Burg Cramergracht	1064AJ	1064AJ	GAS	KVB	21	100.0	100.0	95	G4	267	0.0	4.76	
	Liander N.V. (NW)	Burg Cramergracht	1064AK	1064AK	ELK	KVB	22	100.0	100.0	86	1x25	2124	0.0	0.0	1.0
	GAS Liander	Burgemeester Cramergr	1064AK	1064AK	GAS	KVB	22	100.0	95.45	91	G4	260	0.0	0.0	
	Liander N.V. (NW)	Burg Cramergracht	1064AL	1064AL	ELK	KVB	22	100.0	100.0	86	1x25	1620	4.55	0.0	1.0
	GAS Liander	Burg Cramergracht	1064AL	1064AL	GAS	KVB	21	100.0	100.0	95	G4	188	0.0	0.0	
	GAS Liander	Burg Cramergracht	1064AM	1064AM	GAS	KVB	15	100.0	100.0	93	G4	202	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Burgemeester Cramergr	1064AM	1064AM	ELK	KVB	36	100.0	86.11	72	1x25	1305	0.0	0.0	1.0
	Liander N.V. (NW)	Burg Van de Pollstraat	1064AN	1064AN	ELK	KVB	24	100.0	100.0	92	1x25	2907	16.67	8.33	1.1
	GAS Liander	Burg Van de Pollstraat	1064AN	1064AN	GAS	KVB	23	100.0	100.0	100	G4	1429	0.0	8.7	
	Liander N.V. (NW)	Burg Van de Pollstraat	1064AP	1064AP	ELK	KVB	22	100.0	100.0	95	1x25	1963	9.09	9.09	1.0
	GAS Liander	Burg Van de Pollstraat	1064AP	1064AP	GAS	KVB	22	100.0	100.0	100	G4	1202	0.0	9.09	
	Liander N.V. (NW)	Burg Van de Pollstraat	1064AR	1064AR	ELK	KVB	23	100.0	100.0	96	1x35	2458	95.65	100.0	
	GAS Liander	Burg Van de Pollstraat	1064AR	1064AR	GAS	KVB	23	100.0	100.0	91	G4	1555	0.0	100.0	
	Liander N.V. (NW)	Burgemeester vd Pollstr	1064AS	1064AS	ELK	KVB	31	100.0	96.77	77	1x35	1888	74.19	74.19	1.0
	GAS Liander	Burgemeester vd Pollstr	1064AS	1064AS	GAS	KVB	29	100.0	100.0	100	G4	1025	0.0	75.86	
	Liander N.V. (NW)	Burgemeester vd Pollstr	1064AT	1064AT	ELK	KVB	19	100.0	100.0	63	1x35	1720	63.16	63.16	1.0
	GAS Liander	Burgemeester vd Pollstr	1064AT	1064AT	GAS	KVB	18	100.0	100.0	100	G4	1081	0.0	66.67	
	Liander N.V. (NW)	Burgemeester vd Pollstr	1064AV	1064AV	ELK	KVB	19	100.0	100.0	95	1x50	1742	100.0	100.0	
	GAS Liander	Burgemeester vd Pollstr	1064AV	1064AV	GAS	KVB	18	100.0	100.0	100	G4	1090	0.0	100.0	
	Liander N.V. (NW)	Burgemeester vd Pollstr	1064AW	1064AW	ELK	KVB	19	100.0	100.0	68	1x35	2055	68.42	68.42	1.0
	GAS Liander	Burgemeester vd Pollstr	1064AW	1064AW	GAS	KVB	18	100.0	100.0	100	G4	1195	0.0	66.67	
	Liander N.V. (NW)	Burgemeester vd Pollstr	1064AX	1064AX	ELK	KVB	19	100.0	100.0	100	1x35	1547	89.47	89.47	1.5
	GAS Liander	Burgemeester vd Pollstr	1064AX	1064AX	GAS	KVB	18	100.0	100.0	100	G4	1030	0.0	88.89	
	Liander N.V. (NW)	Burgemeester vd Pollstr	1064AZ	1064AZ	ELK	KVB	19	100.0	100.0	63	1x25	1956	31.58	31.58	1.0
	GAS Liander	Burgemeester vd Pollstr	1064AZ	1064AZ	GAS	KVB	18	100.0	100.0	94	G4	1037	0.0	33.33	
	Liander N.V. (NW)	Burg Van Tienhovengracht	1064BA	1064BA	ELK	KVB	10	100.0	100.0	100	1x35	2600	100.0	100.0	
	GAS Liander	Burg Van Tienhovengracht	1064BA	1064BA	GAS	KVB	10	100.0	100.0	90	G4	1039	0.0	100.0	
	GAS Liander	Burg v Tienhovengr	1064BB	1064BB	GAS	KVB	18	100.0	100.0	83	G4	761	0.0	0.0	
	Liander N.V. (NW)	Burg van Tienhovengracht	1064BB	1064BB	ELK	KVB	19	100.0	100.0	100	3x25	1310	0.0	0.0	1.0
	GAS Liander	Burg v Tienhovengr	1064BC	1064BC	GAS	KVB	19	100.0	100.0	100	G4	886	0.0	5.26	
	Liander N.V. (NW)	Burg van Tienhovengracht	1064BC	1064BC	ELK	KVB	20	100.0	100.0	100	3x25	1222	5.0	5.0	1.0
	Liander N.V. (NW)	Burg v Tienhovengr	1064BD	1064BD	ELK	KVB	17	100.0	100.0	100	3x25	1224	0.0	0.0	1.0
	GAS Liander	Burg v Tienhovengr	1064BD	1064BD	GAS	KVB	16	100.0	100.0	100	G4	801	0.0	0.0	
	Liander N.V. (NW)	Burg v Tienhovengr	1064BE	1064BE	ELK	KVB	21	100.0	100.0	100	3x25	1166	0.0	0.0	1.0
	GAS Liander	Burg v Tienhovengr	1064BE	1064BE	GAS	KVB	20	100.0	100.0	100	G4	731	0.0	0.0	
	Liander N.V. (NW)	Burg v Tienhovengr	1064BG	1064BG	ELK	KVB	11	100.0	100.0	100	3x25	921	0.0	0.0	1.0
	GAS Liander	Burg v Tienhovengr	1064BG	1064BG	GAS	KVB	10	100.0	100.0	90	G4	685	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Burgemeester Roellstraat	1064BH	1064BH	ELK	KVB	25	100.0	84.0	48	1x25	5148	8.0	0.0	1.1
	GAS Liander	Burgemeester Roellstraat	1064BH	1064BH	GAS	KVB	14	100.0	92.86	93	G4	703	0.0	0.0	
	Liander N.V. (NW)	Burgemeester Roellstraat	1064BJ	1064BJ	ELK	KVB	26	100.0	100.0	85	1x25	3331	0.0	0.0	1.0
	GAS Liander	Burgemeester Roellstraat	1064BJ	1064BJ	GAS	KVB	25	100.0	100.0	96	G4	220	0.0	0.0	
	Liander N.V. (NW)	Burgemeester Roellstraat	1064BK	1064BK	ELK	KVB	19	100.0	84.21	32	1x25	2627	10.53	0.0	1.1
	GAS Liander	Burgemeester Roellstraat	1064BK	1064BK	GAS	KVB	15	100.0	100.0	93	G4	523	0.0	0.0	
	Liander N.V. (NW)	Burgemeester Roellstraat	1064BL	1064BL	ELK	KVB	13	100.0	92.31	69	1x25	1587	7.69	7.69	1.0
	GAS Liander	Burgemeester Roellstraat	1064BL	1064BL	GAS	KVB	10	100.0	100.0	100	G4	1456	0.0	10.0	
	Liander N.V. (NW)	Burgemeester Roellstraat	1064BM	1064BM	ELK	KVB	18	100.0	100.0	33	1x35	2437	38.89	38.89	1.1
	GAS Liander	Burgemeester Roellstraat	1064BM	1064BM	GAS	KVB	12	100.0	100.0	100	G4	113	0.0	58.33	
	Liander N.V. (NW)	Burgemeester Roellstraat	1064BN	1064BN	ELK	KVB	26	100.0	100.0	73	1x25	3156	3.85	0.0	1.0
	GAS Liander	Burgemeester Roellstraat	1064BN	1064BN	GAS	KVB	21	100.0	100.0	100	G4	170	0.0	0.0	
	Liander N.V. (NW)	Burgemeester Roellstraat	1064BP	1064BP	ELK	KVB	23	100.0	82.61	48	1x25	6994	26.09	0.0	1.2
	GAS Liander	Burgemeester Roellstraat	1064BP	1064BP	GAS	KVB	15	100.0	100.0	93	G4	2140	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Herman Poortstraat	1064BR	1064BR	ELK	KVB	16	100.0	93.75	88	1x35	3562	62.5	62.5	1.0
	GAS Liander	Herman Poortstraat	1064BR	1064BR	GAS	KVB	15	100.0	100.0	100	G4	1245	0.0	66.67	
	Liander N.V. (NW)	Eduard Vetermanstraat	1064BS	1064BS	ELK	KVB	14	92.86	100.0	71	1x35	2066	64.29	64.29	1.0
	GAS Liander	Eduard Vetermanstraat	1064BS	1064BS	GAS	KVB	12	100.0	100.0	100	G4	1369	0.0	75.0	
	Liander N.V. (NW)	Aart van der Leeuwstraat	1064BT	1064BT	ELK	KVB	22	100.0	100.0	91	1x35	2254	86.36	90.91	1.0
	GAS Liander	Aart van der Leeuwstraat	1064BT	1064BT	GAS	KVB	19	100.0	100.0	95	G4	1423	0.0	94.74	
	Liander N.V. (NW)	Arthur van Schendelstr	1064BV	1064BV	ELK	KVB	11	90.91	100.0	100	1x35	2063	100.0	100.0	
	GAS Liander	Arthur van Schendelstr	1064BV	1064BV	GAS	KVB	11	100.0	100.0	91	G4	1046	0.0	100.0	
	Liander N.V. (NW)	Arthur van Schendelstr	1064BW	1064BW	ELK	KVB	12	100.0	100.0	92	1x25	2509	8.33	8.33	1.0
	GAS Liander	Arthur van Schendelstr	1064BW	1064BW	GAS	KVB	10	100.0	100.0	100	G4	1640	0.0	0.0	
	Liander N.V. (NW)	Herman de Manstraat	1064BX	1064BZ	ELK	KVB	36	100.0	91.67	56	1x25	5019	44.44	25.0	1.2
	GAS Liander	Herman de Manstraat	1064BX	1064BZ	GAS	KVB	31	100.0	96.77	97	G4	1144	0.0	22.58	
	Liander N.V. (NW)	Louis Couperusstraat	1064CA	1064CA	ELK	KVB	25	100.0	100.0	84	1x25	2727	16.0	4.0	1.1
	GAS Liander	Louis Couperusstraat	1064CA	1064CA	GAS	KVB	24	100.0	100.0	96	G4	1017	0.0	4.17	
	Liander N.V. (NW)	Louis Couperusstraat	1064CB	1064CB	ELK	KVB	17	100.0	94.12	100	1x25	1367	5.88	0.0	1.1
	GAS Liander	Louis Couperusstraat	1064CB	1064CB	GAS	KVB	17	100.0	100.0	94	G4	758	0.0	0.0	
	Liander N.V. (NW)	Louis Couperusstraat	1064CC	1064CC	ELK	KVB	26	100.0	100.0	92	1x25	2086	0.0	0.0	1.0
	GAS Liander	Louis Couperusstraat	1064CC	1064CC	GAS	KVB	25	100.0	100.0	92	G4	826	0.0	0.0	
	Liander N.V. (NW)	Louis Couperusstraat	1064CD	1064CD	ELK	KVB	17	100.0	100.0	100	1x25	1565	0.0	0.0	1.0
	GAS Liander	Louis Couperusstraat	1064CD	1064CD	GAS	KVB	17	100.0	100.0	100	G4	652	0.0	0.0	
	Liander N.V. (NW)	Louis Couperusstraat	1064CE	1064CE	ELK	KVB	23	100.0	95.65	74	1x25	8057	8.7	0.0	1.1
	GAS Liander	Louis Couperusstraat	1064CE	1064CE	GAS	KVB	21	100.0	100.0	90	G4	3547	0.0	0.0	
	Liander N.V. (NW)	Louis Couperusstraat	1064CG	1064CG	ELK	KVB	16	100.0	100.0	88	1x35	2105	87.5	87.5	1.0
	GAS Liander	Louis Couperusstraat	1064CG	1064CG	GAS	KVB	16	100.0	93.75	100	G4	1288	0.0	87.5	
	Liander N.V. (NW)	Louis Couperusstraat	1064CH	1064CH	ELK	KVB	16	100.0	100.0	100	1x35	2494	93.75	93.75	1.0
	GAS Liander	Louis Couperusstraat	1064CH	1064CH	GAS	KVB	16	100.0	100.0	94	G4	1741	0.0	93.75	
	Liander N.V. (NW)	Louis Couperusstraat	1064CJ	1064CJ	ELK	KVB	10	100.0	100.0	90	1x25	1942	0.0	0.0	1.0
	GAS Liander	Louis Couperusstraat	1064CJ	1064CK	GAS	KVB	31	100.0	96.77	100	G4	618	0.0	3.23	
	Liander N.V. (NW)	Burgemeester Hogguerstr	1064CK	1064CK	ELK	KVB	50	100.0	98.0	84	1x25	1065	6.0	2.0	1.0
	Liander N.V. (NW)	Burg Hogguerstraat	1064CL	1064CL	ELK	KVB	26	100.0	100.0	100	1x25	1549	0.0	0.0	1.0
	GAS Liander	Burg Hogguerstraat	1064CL	1064CL	GAS	KVB	26	100.0	100.0	100	G4	18	0.0	0.0	
	Liander N.V. (NW)	Burg Hogguerstraat	1064CM	1064CM	ELK	KVB	26	100.0	100.0	92	1x25	1710	0.0	0.0	1.0
	GAS Liander	Burg Hogguerstraat	1064CM	1064CM	GAS	KVB	24	100.0	100.0	100	G4	29	0.0	0.0	
	Liander N.V. (NW)	Burg Hogguerstraat	1064CN	1064CN	ELK	KVB	26	100.0	100.0	69	1x25	1806	3.85	3.85	1.0
	GAS Liander	Burgemeester Hogguerstr	1064CN	1064CN	GAS	KVB	21	100.0	90.48	100	G4	16	0.0	4.76	
	Liander N.V. (NW)	Burg Hogguerstraat	1064CP	1064CP	ELK	KVB	26	100.0	100.0	92	1x25	1621	3.85	3.85	1.0
	GAS Liander	Burg Hogguerstraat	1064CP	1064CP	GAS	KVB	25	100.0	96.0	100	G4	26	0.0	4.0	
	Liander N.V. (NW)	Burg Hogguerstraat	1064CR	1064CR	ELK	KVB	26	100.0	100.0	88	1x25	1745	3.85	0.0	1.0
	GAS Liander	Burgemeester Hogguerstr	1064CR	1064CR	GAS	KVB	23	100.0	95.65	100	G4	19	0.0	0.0	
	Liander N.V. (NW)	Burgemeester Hogguerstr	1064CS	1064CS	ELK	KVB	14	100.0	100.0	86	1x25	6034	7.14	0.0	1.1
	GAS Liander	Burgemeester Hogguerstr	1064CS	1064CS	GAS	KVB	13	100.0	100.0	100	G4	20	0.0	0.0	
	Liander N.V. (NW)	Burg Hogguerstraat	1064CT	1064CT	ELK	KVB	46	100.0	95.65	91	1x25	1027	2.17	0.0	1.0
	GAS Liander	Burg Hogguerstraat	1064CT	1064CT	GAS	KVB	26	100.0	96.15	100	G4	26	0.0	0.0	
	Liander N.V. (NW)	Burg Hogguerstraat	1064CV	1064CV	ELK	KVB	26	100.0	100.0	81	1x25	2145	11.54	3.85	1.1
	GAS Liander	Burg Hogguerstraat	1064CV	1064CV	GAS	KVB	26	100.0	96.15	100	G4	27	0.0	0.0	
