MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MD	1055MD	ELK	KVB	33	100	100	91	1x25	2171	6,06	0	1,7
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MD	1055MD	GAS	KVB	32	100	100	88	G4	1063	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055ME	1055ME	ELK	KVB	30	100	100	67	1x25	2280	6,67	0	2,1
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055ME	1055ME	GAS	KVB	28	100	100	89	G4	1257	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MG	1055MG	ELK	KVB	34	100	100	47	1x25	2339	2,94	0	2,3
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MG	1055MG	GAS	KVB	30	100	100	97	G4	1199	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MH	1055MH	ELK	KVB	36	100	100	100	1x25	2173	0	0	1,8
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MH	1055MH	GAS	KVB	33	100	100	97	G4	1099	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MJ	1055MJ	ELK	KVB	39	100	94,87	64	1x25	2322	7,69	0	2
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MJ	1055MJ	GAS	KVB	33	100	93,94	94	G4	1027	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MK	1055MK	ELK	KVB	51	100	82,35	49	1x25	2840	5,88	0	1,9
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MK	1055MK	GAS	KVB	31	100	96,77	87	G4	1858	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055ML	1055ML	ELK	KVB	33	100	100	88	1x25	2464	9,09	0	1,8
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055ML	1055ML	GAS	KVB	30	100	100	93	G4	2167	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MN	1055MN	ELK	KVB	35	100	100	71	1x25	2880	5,71	0	2,6
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MN	1055MN	GAS	KVB	32	100	96,88	97	G4	1079	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MP	1055MP	ELK	KVB	32	100	93,75	59	1x25	2428	12,5	0	1,8
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MP	1055MP	GAS	KVB	24	100	100	96	G4	1420	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MR	1055MR	ELK	KVB	41	100	87,8	59	1x25	3438	12,2	0	2,5
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MR	1055MR	GAS	KVB	34	100	100	100	G4	1310	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MS	1055MS	ELK	KVB	26	100	100	65	3x25	1891	0	0	3,2
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MS	1055MS	GAS	KVB	25	100	100	100	G4	1038	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MT	1055MT	ELK	KVB	27	100	96,3	93	1x25	2148	3,7	0	1,5
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MT	1055MT	GAS	KVB	24	100	100	96	G4	1225	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MV	1055MV	ELK	KVB	23	100	82,61	52	1x25	3288	13,04	0	2
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MV	1055MV	GAS	KVB	17	100	100	94	G4	936	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MX	1055MX	ELK	KVB	23	100	100	83	1x25	1933	0	0	1,9
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MX	1055MX	GAS	KVB	21	100	100	100	G4	824	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055MZ	1055MZ	ELK	KVB	37	100	100	81	1x25	3823	13,51	0	1,8
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055MZ	1055MZ	GAS	KVB	32	100	100	94	G4	1568	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055NA	1055NA	ELK	KVB	45	100	100	89	1x25	2447	2,22	0	1,9
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055NA	1055NA	GAS	KVB	40	100	100	93	G4	1219	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055NB	1055NB	ELK	KVB	47	100	97,87	85	1x25	2486	2,13	0	2,1
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055NB	1055NB	GAS	KVB	39	100	100	90	G4	1221	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055NC	1055NC	ELK	KVB	44	100	93,18	61	1x25	2098	0	0	1,8
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055NC	1055NC	GAS	KVB	36	100	97,22	97	G4	1163	0	0	1
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055ND	1055ND	GAS	KVB	32	100	96,88	78	G4	2233	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055NE	1055NE	ELK	KVB	41	100	100	85	1x25	2374	2,44	0	1,4
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055NE	1055NE	GAS	KVB	38	100	100	92	G4	1314	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055NG	1055NG	ELK	KVB	36	100	91,67	61	1x25	2650	11,11	0	2,4
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055NG	1055NG	GAS	KVB	32	100	100	97	G4	1412	0	0	1
Liander N.V.	Liander N.V. (NW)	Admiraal de Ruijterweg	1055NH	1055NH	ELK	KVB	44	100	97,73	59	1x25	3481	13,64	0	2,1
Liander N.V.	GAS Liander	Admiraal de Ruijterweg	1055NH	1055NH	GAS	KVB	35	100	100	91	G4	2003	0	0	1
Liander N.V.	Liander N.V. (NW)	Gibraltarstraat	1055NJ	1055NJ	ELK	KVB	37	100	100	92	1x25	2117	0	0	1,5
Liander N.V.	GAS Liander	Gibraltarstraat	1055NJ	1055NJ	GAS	KVB	31	100	100	100	G4	1185	0	0	1
Liander N.V.	GAS Liander	Gibraltarstraat	1055NK	1055NK	GAS	KVB	27	100	92,59	93	G4	1195	0	0	1
Liander N.V.	Liander N.V. (NW)	Gibraltarstraat	1055NL	1055NL	ELK	KVB	45	100	62,22	87	3x25	1672	6,67	2,22	3,8
Liander N.V.	GAS Liander	Gibraltarstraat	1055NL	1055NL	GAS	KVB	24	100	95,83	88	G4	944	0	4,17	1
Liander N.V.	Liander N.V. (NW)	Gibraltarstraat	1055NM	1055NM	ELK	KVB	29	100	93,1	45	1x25	1862	3,45	3,45	2,7
Liander N.V.	GAS Liander	Gibraltarstraat	1055NM	1055NM	GAS	KVB	23	100	100	100	G4	951	0	4,35	1
Liander N.V.	Liander N.V. (NW)	Gibraltarstraat	1055NN	1055NN	ELK	KVB	29	100	100	79	1x25	1991	3,45	0	2,2
Liander N.V.	GAS Liander	Gibraltarstraat	1055NN	1055NN	GAS	KVB	25	100	100	100	G4	1321	0	0	1
Liander N.V.	Liander N.V. (NW)	Gibraltarstraat	1055NP	1055NP	ELK	KVB	29	100	89,66	76	1x25	2884	13,79	0	2
Liander N.V.	GAS Liander	Gibraltarstraat	1055NP	1055NP	GAS	KVB	24	100	100	100	G4	1326	0	0	1
Liander N.V.	Liander N.V. (NW)	Gibraltarstraat	1055NR	1055NR	ELK	KVB	26	100	100	92	1x25	1856	0	0	1,9
Liander N.V.	GAS Liander	Gibraltarstraat	1055NR	1055NR	GAS	KVB	24	100	100	100	G4	1233	0	0	1
Liander N.V.	Liander N.V. (NW)	Gibraltarstraat	1055NS	1055NS	ELK	KVB	29	100	100	86	1x25	2054	0	0	1,7
Liander N.V.	GAS Liander	Gibraltarstraat	1055NS	1055NS	GAS	KVB	27	100	100	93	G4	1151	0	0	1
Liander N.V.	Liander N.V. (NW)	Gibraltarstraat	1055NT	1055NT	ELK	KVB	22	100	100	91	1x25	2467	0	0	2,3
Liander N.V.	GAS Liander	Gibraltarstraat	1055NT	1055NT	GAS	KVB	20	100	100	100	G4	1110	0	0	1
Liander N.V.	Liander N.V. (NW)	Doggersbankstraat	1055NV	1055NV	ELK	KVB	20	100	100	100	1x25	1729	0	0	1,7
Liander N.V.	GAS Liander	Doggersbankstraat	1055NV	1055NV	GAS	KVB	20	100	100	100	G4	1367	0	0	1
Liander N.V.	Liander N.V. (NW)	Doggersbankstraat	1055NW	1055NW	ELK	KVB	24	100	100	96	1x25	1902	0	0	2,1
Liander N.V.	GAS Liander	Doggersbankstraat	1055NW	1055NW	GAS	KVB	24	100	100	100	G4	1208	0	0	1
Liander N.V.	Liander N.V. (NW)	Doggersbankstraat	1055NX	1055NX	ELK	KVB	23	100	100	100	1x25	1785	0	0	2,2
Liander N.V.	GAS Liander	Doggersbankstraat	1055NX	1055NX	GAS	KVB	23	100	100	100	G4	1235	0	0	1
Liander N.V.	Liander N.V. (NW)	Doggersbankstraat	1055NZ	1055NZ	ELK	KVB	16	100	100	100	1x25	1365	0	0	1,9
Liander N.V.	GAS Liander	Doggersbankstraat	1055NZ	1055NZ	GAS	KVB	16	100	100	100	G4	1265	0	0	1
Liander N.V.	Liander N.V. (NW)	Doggersbankstraat	1055PA	1055PA	ELK	KVB	25	100	100	100	1x25	1741	0	0	2,3
Liander N.V.	GAS Liander	Doggersbankstraat	1055PA	1055PA	GAS	KVB	24	100	100	100	G4	1160	0	0	1
Liander N.V.	Liander N.V. (NW)	Van Gentstraat	1055PB	1055PB	ELK	KVB	14	100	100	93	1x25	1325	0	0	1,8
Liander N.V.	GAS Liander	Van Gentstraat	1055PB	1055PB	GAS	KVB	14	100	100	100	G4	1115	0	0	1
Liander N.V.	Liander N.V. (NW)	Van Gentstraat	1055PC	1055PC	ELK	KVB	22	100	100	91	1x25	1204	0	0	2,1
Liander N.V.	GAS Liander	Van Gentstraat	1055PC	1055PC	GAS	KVB	21	100	100	100	G4	1138	0	0	1
Liander N.V.	Liander N.V. (NW)	Van Gentstraat	1055PD	1055PD	ELK	KVB	22	100	100	86	1x25	2011	0	0	2
Liander N.V.	GAS Liander	Van Gentstraat	1055PD	1055PD	GAS	KVB	21	100	100	100	G4	1217	0	0	1
Liander N.V.	Liander N.V. (NW)	Van Gentstraat	1055PE	1055PE	ELK	KVB	33	100	96,97	73	1x25	3451	6,06	0	1,9
Liander N.V.	GAS Liander	Van Gentstraat	1055PE	1055PE	GAS	KVB	29	100	100	93	G4	1852	0	0	1
Liander N.V.	Liander N.V. (NW)	Van Gentstraat	1055PG	1055PG	ELK	KVB	22	100	95,45	95	1x25	2089	0	0	1,7
Liander N.V.	GAS Liander	Van Gentstraat	1055PG	1055PG	GAS	KVB	21	100	100	100	G4	1249	0	0	1
Liander N.V.	Liander N.V. (NW)	Van Gentstraat	1055PH	1055PH	ELK	KVB	24	100	100	96	1x25	1420	0	0	1,5
Liander N.V.	GAS Liander	Van Gentstraat	1055PH	1055PH	GAS	KVB	24	100	100	100	G4	1228	0	0	1
Liander N.V.	Liander N.V. (NW)	Van Gentstraat	1055PJ	1055PJ	ELK	KVB	18	100	100	94	1x25	1693	0	0	2,1
Liander N.V.	GAS Liander	Van Gentstraat	1055PJ	1055PJ	GAS	KVB	18	100	100	100	G4	1154	0	0	1
Liander N.V.	Liander N.V. (NW)	Haarlemmerweg	1055PK	1055PK	ELK	KVB	89	100	100	92	1x25	1801	3,37	0	1
Liander N.V.	GAS Liander	Haarlemmerweg	1055PK	1055PK	GAS	KVB	84	100	100	99	G4	825	0	0	1
Liander N.V.	Liander N.V. (NW)	Haarlemmerweg	1055PL	1055PL	ELK	KVB	37	100	100	81	1x25	3817	13,51	0	2
Liander N.V.	GAS Liander	Haarlemmerweg	1055PL	1055PL	GAS	KVB	33	100	100	91	G4	1246	0	0	1
Liander N.V.	Liander N.V. (NW)	Haarlemmerweg	1055PM	1055PM	ELK	KVB	24	100	100	100	1x25	1901	0	0	2,1
Liander N.V.	GAS Liander	Haarlemmerweg	1055PM	1055PM	GAS	KVB	24	100	100	100	G4	1239	0	0	1
Liander N.V.	Liander N.V. (NW)	Haarlemmerweg	1055PN	1055PN	ELK	KVB	26	100	96,15	73	1x25	1667	15,38	0	2,4
Liander N.V.	GAS Liander	Haarlemmerweg	1055PN	1055PN	GAS	KVB	22	100	100	100	G4	1203	0	0	1
Liander N.V.	Liander N.V. (NW)	Haarlemmerweg	1055PP	1055PP	ELK	KVB	26	100	100	88	1x25	1936	0	0	2,1
Liander N.V.	GAS Liander	Haarlemmerweg	1055PP	1055PP	GAS	KVB	24	100	100	100	G4	1297	0	0	1
Liander N.V.	Liander N.V. (NW)	Haarlemmerweg	1055PR	1055PR	ELK	KVB	26	100	100	92	1x25	2246	3,85	0	2
Liander N.V.	GAS Liander	Haarlemmerweg	1055PR	1055PR	GAS	KVB	24	100	100	100	G4	1646	0	0	1
Liander N.V.	Liander N.V. (NW)	Haarlemmerweg	1055PS	1055PS	ELK	KVB	20	100	95	75	1x25	2702	10	0	1,9
Liander N.V.	GAS Liander	Haarlemmerweg	1055PS	1055PS	GAS	KVB	17	100	100	88	G4	1396	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055PT	1055PT	ELK	KVB	29	100	100	93	1x25	1885	3,45	0	1,8
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055PT	1055PT	GAS	KVB	28	100	100	100	G4	687	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055PV	1055PV	ELK	KVB	28	100	100	54	1x50	2284	0	0	3,4
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055PV	1055PV	GAS	KVB	28	100	100	100	G4	639	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055PW	1055PW	ELK	KVB	32	100	100	50	1x50	1649	0	0	2,9
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055PW	1055PW	GAS	KVB	28	100	100	100	G4	724	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055PX	1055PX	ELK	KVB	30	100	100	77	1x50	1667	0	0	3,5
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055PX	1055PX	GAS	KVB	29	100	100	100	G4	810	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055PZ	1055PZ	ELK	KVB	28	100	100	57	1x25	1648	3,57	0	2,3
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055PZ	1055PZ	GAS	KVB	25	100	100	100	G4	887	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055RA	1055RA	ELK	KVB	26	100	96,15	58	1x50	1987	11,54	0	3,5
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055RA	1055RA	GAS	KVB	19	100	100	95	G4	1221	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055RB	1055RB	ELK	KVB	48	100	100	60	1x25	1675	2,08	0	2,5
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055RB	1055RB	GAS	KVB	44	100	100	100	G4	1000	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055RC	1055RC	ELK	KVB	34	100	100	53	1x50	1973	0	0	3,1
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055RC	1055RC	GAS	KVB	34	100	100	100	G4	1034	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055RD	1055RD	ELK	KVB	36	100	100	78	1x25	4151	2,78	0	1,9
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055RD	1055RD	GAS	KVB	29	100	100	90	G4	707	0	0	1
Liander N.V.	Liander N.V. (NW)	Willem de Zwijgerlaan	1055RE	1055RE	ELK	KVB	12	100	100	58	3x25	4198	8,33	0	2,1
Liander N.V.	GAS Liander	Willem de Zwijgerlaan	1055RE	1055RE	GAS	KVB	12	100	100	100	G4	2433	0	0	1
Liander N.V.	Liander N.V. (NW)	Juliana van Stolbergstr	1055RG	1055RG	ELK	KVB	25	100	96	88	1x25	2220	12	0	2,1
Liander N.V.	GAS Liander	Juliana van Stolbergstr	1055RG	1055RG	GAS	KVB	22	100	100	100	G4	1336	0	0	1
Liander N.V.	Liander N.V. (NW)	Juliana van Stolbergstr	1055RH	1055RH	ELK	KVB	24	100	100	96	1x25	1680	0	0	1,8
Liander N.V.	GAS Liander	Juliana van Stolbergstr	1055RH	1055RH	GAS	KVB	24	100	100	100	G4	965	0	0	1
Liander N.V.	Liander N.V. (NW)	Juliana van Stolbergstr	1055RJ	1055RJ	ELK	KVB	25	100	100	96	1x25	2536	4	0	1,6
Liander N.V.	GAS Liander	Juliana van Stolbergstr	1055RJ	1055RJ	GAS	KVB	24	100	100	100	G4	1235	0	0	1
Liander N.V.	Liander N.V. (NW)	Juliana van Stolbergstr	1055RK	1055RK	ELK	KVB	16	100	100	94	1x25	1768	0	0	1,9
Liander N.V.	GAS Liander	Juliana van Stolbergstr	1055RK	1055RK	GAS	KVB	16	100	100	94	G4	1182	0	0	1
Liander N.V.	Liander N.V. (NW)	Juliana van Stolbergstr	1055RL	1055RL	ELK	KVB	16	100	100	94	1x25	1301	0	0	1,8
Liander N.V.	GAS Liander	Juliana van Stolbergstr	1055RL	1055RL	GAS	KVB	16	100	100	100	G4	971	0	0	1
Liander N.V.	Liander N.V. (NW)	Juliana van Stolbergstr	1055RM	1055RM	ELK	KVB	66	100	95,45	52	1x25	2475	7,58	0	2,3
Liander N.V.	GAS Liander	Juliana van Stolbergstr	1055RM	1055RM	GAS	KVB	63	100	100	95	G4	979	0	0	1
Liander N.V.	Liander N.V. (NW)	Juliana van Stolbergstr	1055RN	1055RN	ELK	KVB	54	100	100	96	1x25	1755	0	0	1,9
Liander N.V.	GAS Liander	Juliana van Stolbergstr	1055RN	1055RN	GAS	KVB	52	100	100	100	G4	1046	0	0	1
Liander N.V.	Liander N.V. (NW)	Adolf van Nassaustraat	1055RP	1055RP	ELK	KVB	24	100	100	71	1x25	2224	8,33	0	1,9
Liander N.V.	Liander N.V. (NW)	Adolf van Nassaustraat	1055RR	1055RR	ELK	KVB	25	100	100	92	1x25	2528	4	0	1,7
Liander N.V.	Liander N.V. (NW)	Adolf van Nassaustraat	1055RS	1055RS	ELK	KVB	24	100	100	100	1x25	1881	0	0	2,1
Liander N.V.	Liander N.V. (NW)	Adolf van Nassaustraat	1055RT	1055RT	ELK	KVB	18	100	100	89	1x25	1997	5,56	0	1,7
Liander N.V.	GAS Liander	Nieuwpoortkade	1055RX	1055RX	GAS	KVB	25	100	96	88	G4	2973	0	0	1
Liander N.V.	Liander N.V. (NW)	Nieuwpoortstraat	1055RZ	1055RZ	ELK	KVB	48	100	97,92	75	1x25	2159	4,17	0	1,9
Liander N.V.	GAS Liander	Nieuwpoortstraat	1055RZ	1055RZ	GAS	KVB	38	100	100	100	G4	450	0	0	1
Liander N.V.	Liander N.V. (NW)	Wachterliedplantsoen	1055SB	1055SC	ELK	KVB	256	100	99,22	39	1x25	3070	3,52	0,78	2
Liander N.V.	GAS Liander	Wachterliedplantsoen	1055SB	1055SC	GAS	KVB	112	100	99,11	96	G4	906	0	1,79	1
Liander N.V.	Liander N.V. (NW)	Heer Halewijnstraat	1055SN	1055SN	ELK	KVB	26	100	100	92	1x25	1564	0	0	1,8
Liander N.V.	GAS Liander	Heer Halewijnstraat	1055SN	1055SN	GAS	KVB	24	100	100	100	G4	1115	0	0	1
Liander N.V.	Liander N.V. (NW)	Heer Halewijnstraat	1055SP	1055SP	ELK	KVB	27	100	96,3	89	1x25	1489	0	0	1,7
Liander N.V.	GAS Liander	Heer Halewijnstraat	1055SP	1055SP	GAS	KVB	24	100	95,83	92	G4	1090	0	0	1
Liander N.V.	Liander N.V. (NW)	Heer Halewijnstraat	1055SR	1055SR	ELK	KVB	24	100	100	96	1x25	1806	0	0	1,2
Liander N.V.	GAS Liander	Heer Halewijnstraat	1055SR	1055SR	GAS	KVB	24	100	100	96	G4	989	0	0	1
Liander N.V.	Liander N.V. (NW)	Heer Halewijnstraat	1055ST	1055ST	ELK	KVB	18	100	100	94	1x25	1978	0	0	1,9
Liander N.V.	GAS Liander	Heer Halewijnstraat	1055ST	1055ST	GAS	KVB	17	100	100	88	G4	3705	0	0	1
Liander N.V.	Liander N.V. (NW)	Ferguutstraat	1055SV	1055SV	ELK	KVB	25	100	100	92	1x25	1442	8	0	1,6
Liander N.V.	GAS Liander	Ferguutstraat	1055SV	1055SV	GAS	KVB	24	100	100	92	G4	1160	0	0	1
Liander N.V.	Liander N.V. (NW)	Ferguutstraat	1055SW	1055SW	ELK	KVB	27	100	100	93	1x25	1454	0	0	1,6
Liander N.V.	GAS Liander	Ferguutstraat	1055SW	1055SW	GAS	KVB	24	100	100	96	G4	1087	0	0	1
Liander N.V.	Liander N.V. (NW)	Ferguutstraat	1055SX	1055SX	ELK	KVB	18	100	94,44	83	1x25	1852	0	0	1,5
Liander N.V.	GAS Liander	Ferguutstraat	1055SX	1055SX	GAS	KVB	15	100	100	100	G4	1032	0	0	1
Liander N.V.	Liander N.V. (NW)	Ferguutstraat	1055SZ	1055SZ	ELK	KVB	18	100	100	89	1x25	1585	0	0	1,8
Liander N.V.	GAS Liander	Ferguutstraat	1055SZ	1055SZ	GAS	KVB	16	100	100	100	G4	1167	0	0	1
Liander N.V.	Liander N.V. (NW)	Blancefloorstraat	1055TA	1055TA	ELK	KVB	29	100	93,1	93	1x25	1789	3,45	0	1,5
Liander N.V.	GAS Liander	Blancefloorstraat	1055TA	1055TA	GAS	KVB	25	100	100	96	G4	1309	0	0	1
Liander N.V.	Liander N.V. (NW)	Blancefloorstraat	1055TB	1055TB	ELK	KVB	28	100	96,43	79	1x25	1926	0	0	1,7
Liander N.V.	GAS Liander	Blancefloorstraat	1055TB	1055TB	GAS	KVB	24	100	95,83	100	G4	1157	0	0	1
Liander N.V.	Liander N.V. (NW)	Blancefloorstraat	1055TC	1055TC	ELK	KVB	25	100	100	96	1x25	1987	8	0	1,5
Liander N.V.	GAS Liander	Blancefloorstraat	1055TC	1055TC	GAS	KVB	24	100	100	100	G4	1121	0	0	1
Liander N.V.	Liander N.V. (NW)	Blancefloorstraat	1055TD	1055TD	ELK	KVB	24	100	100	92	1x25	2295	0	0	1,4
Liander N.V.	GAS Liander	Blancefloorstraat	1055TD	1055TD	GAS	KVB	23	100	100	96	G4	1111	0	0	1
Liander N.V.	Liander N.V. (NW)	Elegaststraat	1055TE	1055TE	ELK	KVB	27	100	100	93	1x25	1571	0	0	1,5
Liander N.V.	GAS Liander	Elegaststraat	1055TE	1055TE	GAS	KVB	24	100	100	96	G4	1087	0	0	1
Liander N.V.	Liander N.V. (NW)	Elegaststraat	1055TG	1055TG	ELK	KVB	25	100	100	100	1x25	1552	0	0	1,6
Liander N.V.	GAS Liander	Elegaststraat	1055TG	1055TG	GAS	KVB	24	100	100	92	G4	967	0	0	1
Liander N.V.	Liander N.V. (NW)	Elegaststraat	1055TH	1055TH	ELK	KVB	28	100	100	89	1x25	1464	0	0	1,8
Liander N.V.	GAS Liander	Elegaststraat	1055TH	1055TH	GAS	KVB	24	100	100	100	G4	1100	0	0	1
Liander N.V.	Liander N.V. (NW)	Elegaststraat	1055TJ	1055TJ	ELK	KVB	28	100	96,43	61	1x25	1972	0	0	2
Liander N.V.	GAS Liander	Elegaststraat	1055TJ	1055TJ	GAS	KVB	24	100	100	100	G4	1075	0	0	1
Liander N.V.	Liander N.V. (NW)	Bestevaerstraat	1055TK	1055TK	ELK	KVB	92	100	97,83	96	1x25	1924	1,09	0	1,9
Liander N.V.	GAS Liander	Bestevaerstraat	1055TK	1055TK	GAS	KVB	83	100	97,59	99	G4	1025	0	0	1
Liander N.V.	Liander N.V. (NW)	Bestevaerstraat	1055TL	1055TL	ELK	KVB	59	100	98,31	90	1x25	1774	0	0	2
Liander N.V.	GAS Liander	Bestevaerstraat	1055TL	1055TL	GAS	KVB	55	100	98,18	100	G4	813	0	0	1
Liander N.V.	Liander N.V. (NW)	Bestevaerstraat	1055TM	1055TM	ELK	KVB	46	100	97,83	50	3x25	2282	2,17	0	3,3
Liander N.V.	GAS Liander	Bestevaerstraat	1055TM	1055TM	GAS	KVB	43	100	97,67	98	G4	1113	0	0	1
Liander N.V.	Liander N.V. (NW)	Bestevaerstraat	1055TN	1055TN	ELK	KVB	40	100	100	48	3x25	1947	2,5	0	3
Liander N.V.	GAS Liander	Bestevaerstraat	1055TN	1055TN	GAS	KVB	36	100	100	100	G4	1156	0	0	1
Liander N.V.	Liander N.V. (NW)	Bestevaerstraat	1055TP	1055TP	ELK	KVB	62	98,39	50	65	3x25	2403	1,61	0	2,9
Liander N.V.	GAS Liander	Bestevaerstraat	1055TP	1055TP	GAS	KVB	29	100	96,55	100	G4	1236	0	0	1
Liander N.V.	Liander N.V. (NW)	Bestevaerstraat	1055TR	1055TR	ELK	KVB	70	100	100	97	1x25	1371	0	0	1,6
Liander N.V.	GAS Liander	Bestevaerstraat	1055TR	1055TR	GAS	KVB	63	100	100	100	G4	967	0	0	1
Liander N.V.	Liander N.V. (NW)	Bestevaerstraat	1055TS	1055TS	ELK	KVB	76	100	100	93	1x25	1633	1,32	0	1,4
Liander N.V.	GAS Liander	Bestevaerstraat	1055TS	1055TS	GAS	KVB	70	100	100	97	G4	1040	0	0	1
Liander N.V.	Liander N.V. (NW)	Bestevaerstraat	1055TT	1055TT	ELK	KVB	29	100	93,1	76	1x25	3116	0	0	1,3
Liander N.V.	GAS Liander	Bestevaerstraat	1055TT	1055TT	GAS	KVB	24	100	91,67	96	G4	961	0	0	1
Liander N.V.	Liander N.V. (NW)	Gerard Callenburgstraat	1055TV	1055TV	ELK	KVB	42	100	52,38	95	3x25	1818	4,76	0	3,9
Liander N.V.	GAS Liander	Gerard Callenburgstraat	1055TV	1055TV	GAS	KVB	21	100	100	100	G4	940	0	0	1
Liander N.V.	Liander N.V. (NW)	Gerard Callenburgstraat	1055TW	1055TW	ELK	KVB	44	100	50	100	3x25	1198	0	0	4
Liander N.V.	GAS Liander	Gerard Callenburgstraat	1055TW	1055TW	GAS	KVB	22	100	95,45	95	G4	893	0	0	1
Liander N.V.	Liander N.V. (NW)	Gerard Callenburgstraat	1055TX	1055TX	ELK	KVB	51	100	50,98	98	3x25	1534	0	0	4
Liander N.V.	GAS Liander	Gerard Callenburgstraat	1055TX	1055TX	GAS	KVB	24	100	100	100	G4	819	0	0	1
Liander N.V.	Liander N.V. (NW)	Gerard Callenburgstraat	1055TZ	1055TZ	ELK	KVB	42	100	50	100	3x25	1200	2,38	0	3,5
Liander N.V.	GAS Liander	Gerard Callenburgstraat	1055TZ	1055TZ	GAS	KVB	20	100	100	100	G4	851	0	0	1
Liander N.V.	Liander N.V. (NW)	Gerard Callenburgstraat	1055VA	1055VA	ELK	KVB	40	100	50	100	3x25	1456	0	0	4
