MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
	Liander N.V. (NW)	Geuzenkade	1056LV	1056ND	ELK	KVB	32	100.0	100.0	91	1x35	2212	90.63	87.5	1.3
	GAS Liander	Geuzenkade	1056LV	1056ND	GAS	KVB	32	100.0	100.0	100	G4	849	0.0	87.5	
	GAS Liander	Torresstraat	1056NE	1056NE	GAS	KVB	29	100.0	100.0	100	G4	784	0.0	96.55	
	Liander N.V. (NW)	Torresstraat	1056NE	1056NE	ELK	KVB	30	100.0	96.67	97	1x35	1662	93.33	93.33	1.0
	Liander N.V. (NW)	Orteliuskade	1056NG	1056NG	ELK	KVB	41	100.0	97.56	76	1x25	1434	17.07	19.51	1.0
	GAS Liander	Orteliuskade	1056NG	1056NG	GAS	KVB	40	100.0	95.0	100	G4	928	0.0	15.0	
	GAS Liander	Orteliuskade	1056NH	1056NH	GAS	KVB	20	100.0	100.0	100	G4	1015	0.0	10.0	
	Liander N.V. (NW)	Orteliuskade	1056NH	1056NH	ELK	KVB	21	100.0	95.24	95	1x35	1947	9.52	9.52	1.0
Liander N.V.	Liander N.V. (NW)	Orteliuskade	1056NJ	1056NJ	ELK	KVB	22	100.0	95.45	91	1x35	2784	9.09	9.09	1.0
	GAS Liander	Orteliuskade	1056NJ	1056NJ	GAS	KVB	20	100.0	100.0	100	G4	990	0.0	5.0	
	GAS Liander	Orteliuskade	1056NK	1056NK	GAS	KVB	20	100.0	100.0	95	G4	948	0.0	5.0	
	Liander N.V. (NW)	Orteliuskade	1056NK	1056NK	ELK	KVB	20	100.0	100.0	95	1x35	1655	5.0	5.0	1.0
	GAS Liander	Orteliuskade	1056NL	1056NL	GAS	KVB	20	100.0	100.0	95	G4	978	0.0	0.0	
	Liander N.V. (NW)	Orteliuskade	1056NL	1056NL	ELK	KVB	20	100.0	100.0	100	1x35	1665	0.0	0.0	1.0
	GAS Liander	Orteliuskade	1056NM	1056NM	GAS	KVB	24	100.0	100.0	100	G4	861	0.0	4.17	
	GAS Liander	Orteliuskade	1056NN	1056NN	GAS	KVB	23	100.0	100.0	91	G4	1031	0.0	4.35	
	Liander N.V. (NW)	Orteliuskade	1056NN	1056NN	ELK	KVB	25	100.0	96.0	92	1x35	2230	8.0	4.0	1.0
	Liander N.V. (NW)	Orteliusstraat	1056NP	1056NP	ELK	KVB	51	100.0	98.04	69	1x25	1745	88.24	88.24	1.0
	GAS Liander	Orteliusstraat	1056NP	1056NP	GAS	KVB	45	100.0	97.78	100	G4	780	0.0	91.11	
Liander N.V.	Liander N.V. (NW)	Orteliusstraat	1056NR	1056NR	ELK	KVB	56	100.0	92.86	59	1x25	1530	91.07	87.5	1.0
Liander N.V.	GAS Liander	Orteliusstraat	1056NR	1056NR	GAS	KVB	49	100.0	95.92	98	G4	885	0.0	87.76	
	Liander N.V. (NW)	Orteliusstraat	1056NS	1056NS	ELK	KVB	31	100.0	100.0	74	1x35	1589	93.55	93.55	1.0
	GAS Liander	Orteliusstraat	1056NS	1056NS	GAS	KVB	28	100.0	100.0	100	G4	968	0.0	92.86	
	Liander N.V. (NW)	Orteliusstraat	1056NT	1056NT	ELK	KVB	37	100.0	100.0	86	1x25	1491	89.19	89.19	1.0
	GAS Liander	Orteliusstraat	1056NT	1056NT	GAS	KVB	36	100.0	100.0	100	G4	873	0.0	88.89	
	GAS Liander	Orteliusstraat	1056NV	1056NV	GAS	KVB	31	100.0	100.0	100	G4	955	0.0	87.1	
Liander N.V.	Liander N.V. (NW)	Orteliusstraat	1056NV	1056NV	ELK	KVB	39	100.0	92.31	82	1x25	1766	82.05	79.49	1.0
Liander N.V.	Liander N.V. (NW)	Orteliuspad	1056NW	1056NX	ELK	KVB	35	100.0	88.57	51	1x35	2205	65.71	62.86	1.1
Liander N.V.	GAS Liander	Orteliuspad	1056NW	1056NX	GAS	KVB	32	100.0	90.63	94	G4	821	0.0	65.63	
	Liander N.V. (NW)	Orteliusstraat	1056NZ	1056NZ	ELK	KVB	25	100.0	100.0	100	1x35	2389	80.0	80.0	1.0
	GAS Liander	Orteliusstraat	1056NZ	1056NZ	GAS	KVB	24	100.0	100.0	100	G4	959	0.0	79.17	
	Liander N.V. (NW)	Orteliusstraat	1056PA	1056PA	ELK	KVB	32	100.0	90.63	59	1x35	1559	37.5	37.5	1.0
	GAS Liander	Orteliusstraat	1056PA	1056PA	GAS	KVB	27	100.0	96.3	100	G4	947	0.0	40.74	
	GAS Liander	Orteliusstraat	1056PB	1056PB	GAS	KVB	21	100.0	100.0	100	G4	1001	0.0	80.95	
	Liander N.V. (NW)	Orteliusstraat	1056PB	1056PB	ELK	KVB	23	100.0	100.0	100	1x35	1997	82.61	82.61	1.0
	GAS Liander	Orteliusstraat	1056PC	1056PC	GAS	KVB	18	100.0	100.0	100	G4	1049	0.0	66.67	
	Liander N.V. (NW)	Orteliusstraat	1056PC	1056PC	ELK	KVB	19	100.0	100.0	100	1x35	1599	68.42	68.42	1.0
	Liander N.V. (NW)	Orteliusstraat	1056PD	1056PD	ELK	KVB	28	96.43	96.43	68	1x35	1803	67.86	67.86	1.0
	GAS Liander	Orteliusstraat	1056PD	1056PD	GAS	KVB	24	100.0	100.0	100	G4	1060	0.0	66.67	
	GAS Liander	Orteliusstraat	1056PE	1056PE	GAS	KVB	37	100.0	100.0	100	G4	851	0.0	75.68	
Liander N.V.	Liander N.V. (NW)	Orteliusstraat	1056PE	1056PE	ELK	KVB	44	100.0	93.18	61	1x25	1626	72.73	72.73	1.0
Liander N.V.	Liander N.V. (NW)	Orteliusstraat	1056PG	1056PG	ELK	KVB	30	100.0	83.33	60	1x25	1723	53.33	53.33	1.0
	GAS Liander	Orteliusstraat	1056PG	1056PG	GAS	KVB	26	100.0	92.31	92	G4	748	0.0	57.69	
	Liander N.V. (NW)	Orteliusstraat	1056PH	1056PH	ELK	KVB	33	100.0	100.0	76	1x25	1509	96.97	96.97	1.0
	GAS Liander	Orteliusstraat	1056PH	1056PH	GAS	KVB	32	100.0	100.0	100	G4	838	0.0	96.88	
	Liander N.V. (NW)	Orteliusstraat	1056PJ	1056PJ	ELK	KVB	27	100.0	100.0	81	1x35	1571	81.48	81.48	1.0
	GAS Liander	Orteliusstraat	1056PJ	1056PJ	GAS	KVB	24	100.0	100.0	100	G4	775	0.0	79.17	
	GAS Liander	Orteliusstraat	1056PK	1056PK	GAS	KVB	24	100.0	100.0	100	G4	888	0.0	100.0	
	Liander N.V. (NW)	Orteliusstraat	1056PK	1056PK	ELK	KVB	25	100.0	96.0	96	1x25	2008	96.0	96.0	
	GAS Liander	Orteliusstraat	1056PL	1056PL	GAS	KVB	23	100.0	100.0	100	G4	1060	0.0	69.57	
	Liander N.V. (NW)	Orteliusstraat	1056PL	1056PL	ELK	KVB	24	100.0	100.0	88	1x25	1973	70.83	70.83	1.0
	GAS Liander	Orteliusstraat	1056PM	1056PM	GAS	KVB	24	100.0	100.0	100	G4	1055	0.0	83.33	
	Liander N.V. (NW)	Orteliusstraat	1056PM	1056PM	ELK	KVB	28	100.0	100.0	64	1x25	1621	85.71	85.71	1.0
	GAS Liander	Orteliusstraat	1056PN	1056PN	GAS	KVB	29	100.0	100.0	100	G4	1030	0.0	79.31	
	Liander N.V. (NW)	Orteliusstraat	1056PN	1056PN	ELK	KVB	32	100.0	96.88	66	1x35	1837	75.0	71.88	1.4
	Liander N.V. (NW)	Orteliusstraat	1056PP	1056PP	ELK	KVB	19	100.0	100.0	95	1x35	2404	94.74	94.74	2.0
	GAS Liander	Orteliusstraat	1056PP	1056PP	GAS	KVB	18	100.0	100.0	100	G4	1044	0.0	94.44	
	GAS Liander	Orteliusstraat	1056PR	1056PR	GAS	KVB	23	100.0	100.0	100	G4	1033	0.0	65.22	
	Liander N.V. (NW)	Orteliusstraat	1056PR	1056PR	ELK	KVB	24	100.0	100.0	58	1x35	1791	66.67	66.67	1.0
	Liander N.V. (NW)	Orteliusstraat	1056PS	1056PS	ELK	KVB	31	100.0	90.32	58	1x35	1363	70.97	70.97	1.0
	GAS Liander	Orteliusstraat	1056PS	1056PS	GAS	KVB	30	100.0	90.0	100	G4	870	0.0	70.0	
	GAS Liander	Orteliusstraat	1056PT	1056PT	GAS	KVB	18	100.0	100.0	100	G4	1048	0.0	50.0	
	Liander N.V. (NW)	Orteliusstraat	1056PT	1056PT	ELK	KVB	19	100.0	100.0	53	1x35	2115	52.63	52.63	1.0
	Liander N.V. (NW)	Orteliusstraat	1056PV	1056PV	ELK	KVB	26	100.0	96.15	69	1x35	1633	69.23	69.23	1.1
	GAS Liander	Orteliusstraat	1056PV	1056PV	GAS	KVB	24	100.0	100.0	100	G4	1009	0.0	70.83	
Liander N.V.	Liander N.V. (NW)	Mercatorstraat	1056PW	1056PW	ELK	KVB	40	100.0	95.0	83	1x25	2396	85.0	87.5	1.0
Liander N.V.	GAS Liander	Mercatorstraat	1056PW	1056PW	GAS	KVB	35	100.0	97.14	97	G4	1094	0.0	94.29	
	GAS Liander	Mercatorstraat	1056PX	1056PX	GAS	KVB	38	100.0	100.0	100	G4	845	0.0	100.0	
	Liander N.V. (NW)	Mercatorstraat	1056PX	1056PX	ELK	KVB	39	100.0	100.0	90	1x35	1743	100.0	100.0	
	Liander N.V. (NW)	Mercatorstraat	1056PZ	1056PZ	ELK	KVB	49	100.0	100.0	90	1x35	1385	87.76	85.71	1.1
	GAS Liander	Mercatorstraat	1056PZ	1056PZ	GAS	KVB	47	100.0	100.0	100	G4	741	0.0	85.11	
	Liander N.V. (NW)	Mercatorstraat	1056RA	1056RA	ELK	KVB	45	100.0	97.78	51	1x25	2203	88.89	86.67	1.3
	GAS Liander	Mercatorstraat	1056RA	1056RA	GAS	KVB	39	100.0	97.44	97	G4	770	0.0	92.31	
	GAS Liander	Mercatorstraat	1056RB	1056RB	GAS	KVB	48	100.0	100.0	100	G4	921	0.0	58.33	
Liander N.V.	Liander N.V. (NW)	Mercatorstraat	1056RB	1056RB	ELK	KVB	55	100.0	98.18	85	1x35	2029	58.18	58.18	1.0
	GAS Liander	Mercatorstraat	1056RC	1056RC	GAS	KVB	45	100.0	100.0	96	G4	957	0.0	44.44	
	Liander N.V. (NW)	Mercatorstraat	1056RC	1056RC	ELK	KVB	53	100.0	98.11	47	1x25	1448	43.4	47.17	1.0
	Liander N.V. (NW)	Mercatorstraat	1056RD	1056RD	ELK	KVB	37	100.0	97.3	54	1x25	1934	45.95	40.54	1.0
	GAS Liander	Mercatorstraat	1056RD	1056RD	GAS	KVB	34	100.0	97.06	97	G4	1179	0.0	38.24	
Liander N.V.	Liander N.V. (NW)	Mercatorstraat	1056RE	1056RE	ELK	KVB	28	100.0	92.86	54	1x35	2587	50.0	50.0	1.0
	GAS Liander	Mercatorstraat	1056RE	1056RE	GAS	KVB	25	100.0	100.0	100	G4	963	0.0	56.0	
	GAS Liander	Mercatorstraat	1056RG	1056RG	GAS	KVB	31	100.0	100.0	100	G4	944	0.0	93.55	
	Liander N.V. (NW)	Mercatorstraat	1056RG	1056RG	ELK	KVB	33	100.0	100.0	64	1x35	2142	93.94	93.94	1.0
Liander N.V.	Liander N.V. (NW)	Mercatorstraat	1056RH	1056RH	ELK	KVB	38	100.0	94.74	95	1x35	1701	68.42	68.42	1.1
	GAS Liander	Mercatorstraat	1056RH	1056RH	GAS	KVB	36	100.0	100.0	100	G4	816	0.0	72.22	
	Liander N.V. (NW)	Mercatorstraat	1056RJ	1056RJ	ELK	KVB	28	100.0	100.0	96	1x35	1918	82.14	82.14	1.0
	GAS Liander	Mercatorstraat	1056RJ	1056RJ	GAS	KVB	26	100.0	100.0	100	G4	929	0.0	84.62	
Liander N.V.	Liander N.V. (NW)	Mercatorstraat	1056RK	1056RK	ELK	KVB	25	100.0	92.0	64	1x35	1562	80.0	72.0	1.2
	GAS Liander	Mercatorstraat	1056RK	1056RK	GAS	KVB	21	100.0	100.0	100	G4	859	0.0	76.19	
	GAS Liander	Shackletonstraat	1056RL	1056RL	GAS	KVB	29	100.0	100.0	100	G4	706	0.0	72.41	
	Liander N.V. (NW)	Shackletonstraat	1056RL	1056RL	ELK	KVB	31	100.0	100.0	65	1x35	1791	100.0	100.0	
	GAS Liander	Shackletonstraat	1056RM	1056RM	GAS	KVB	51	100.0	100.0	100	G4	962	0.0	82.35	
	Liander N.V. (NW)	Shackletonstraat	1056RM	1056RM	ELK	KVB	56	100.0	100.0	77	1x25	1392	82.14	82.14	1.1
	Liander N.V. (NW)	Shackletonstraat	1056RN	1056RN	ELK	KVB	43	100.0	100.0	56	1x25	1449	97.67	97.67	1.0
	GAS Liander	Shackletonstraat	1056RN	1056RN	GAS	KVB	41	100.0	97.56	100	G4	782	0.0	97.56	
	GAS Liander	Torresstraat	1056RP	1056RP	GAS	KVB	10	100.0	100.0	100	G4	619	0.0	90.0	
	Liander N.V. (NW)	Torresstraat	1056RP	1056RP	ELK	KVB	10	100.0	100.0	100	1x35	1444	90.0	90.0	1.0
	GAS Liander	Torresstraat	1056RR	1056RS	GAS	KVB	37	100.0	100.0	100	G4	843	0.0	97.3	
	Liander N.V. (NW)	Torresstraat	1056RR	1056RS	ELK	KVB	38	100.0	97.37	97	1x35	1823	94.74	94.74	1.0
	GAS Liander	Torresstraat	1056RT	1056RV	GAS	KVB	31	100.0	100.0	100	G4	917	0.0	100.0	
	Liander N.V. (NW)	Torresstraat	1056RT	1056RV	ELK	KVB	34	100.0	97.06	85	1x35	1609	97.06	97.06	
	Liander N.V. (NW)	James Cookstraat	1056RW	1056RW	ELK	KVB	42	97.62	100.0	88	1x35	1407	95.24	95.24	1.0
	GAS Liander	James Cookstraat	1056RW	1056RW	GAS	KVB	40	100.0	100.0	100	G4	910	0.0	87.5	
	Liander N.V. (NW)	James Cookstraat	1056RX	1056RX	ELK	KVB	41	100.0	100.0	66	1x25	1873	41.46	39.02	1.0
	GAS Liander	James Cookstraat	1056RX	1056RX	GAS	KVB	40	100.0	100.0	100	G4	798	0.0	35.0	
Liander N.V.	Liander N.V. (NW)	James Cookstraat	1056RZ	1056RZ	ELK	KVB	50	100.0	96.0	60	1x35	2591	86.0	82.0	1.1
	GAS Liander	James Cookstraat	1056RZ	1056RZ	GAS	KVB	41	100.0	100.0	98	G4	883	0.0	82.93	
	GAS Liander	James Cookstraat	1056SB	1056SB	GAS	KVB	32	100.0	100.0	97	G4	788	0.0	100.0	
Liander N.V.	Liander N.V. (NW)	James Cookstraat	1056SB	1056SB	ELK	KVB	38	100.0	92.11	50	1x25	1417	89.47	89.47	1.0
	Liander N.V. (NW)	James Cookstraat	1056SC	1056SC	ELK	KVB	38	100.0	92.11	82	1x25	1429	65.79	65.79	1.0
	GAS Liander	James Cookstraat	1056SC	1056SC	GAS	KVB	31	100.0	93.55	100	G4	1021	0.0	67.74	
	Liander N.V. (NW)	Jan Maijenstraat	1056SE	1056SE	ELK	KVB	49	100.0	97.96	55	1x25	3153	89.8	89.8	1.3
	GAS Liander	Jan Maijenstraat	1056SE	1056SE	GAS	KVB	42	100.0	100.0	88	G4	1571	0.0	88.1	
	GAS Liander	Jan Maijenstraat	1056SG	1056SG	GAS	KVB	35	100.0	97.14	97	G4	1248	0.0	91.43	
Liander N.V.	Liander N.V. (NW)	Jan Maijenstraat	1056SG	1056SG	ELK	KVB	40	100.0	95.0	65	1x35	3633	95.0	92.5	1.0
	GAS Liander	Vespuccistraat	1056SH	1056SH	GAS	KVB	42	100.0	97.62	98	G4	1266	0.0	54.76	
Liander N.V.	Liander N.V. (NW)	Vespuccistraat	1056SH	1056SH	ELK	KVB	55	100.0	89.09	44	1x25	1750	49.09	50.91	1.0
	GAS Liander	Vespuccistraat	1056SJ	1056SJ	GAS	KVB	32	100.0	100.0	100	G4	808	0.0	93.75	
	Liander N.V. (NW)	Vespuccistraat	1056SJ	1056SJ	ELK	KVB	36	100.0	100.0	64	1x35	1436	94.44	94.44	1.0
Liander N.V.	GAS Liander	Vespuccistraat	1056SK	1056SK	GAS	KVB	41	100.0	97.56	98	G4	787	0.0	82.93	
Liander N.V.	Liander N.V. (NW)	Vespuccistraat	1056SK	1056SK	ELK	KVB	46	100.0	97.83	67	1x35	1758	82.61	82.61	1.0
	GAS Liander	Vespuccistraat	1056SL	1056SL	GAS	KVB	24	100.0	95.83	96	G4	1677	0.0	79.17	
Liander N.V.	Liander N.V. (NW)	Vespuccistraat	1056SL	1056SL	ELK	KVB	45	100.0	62.22	56	1x25	1522	48.89	48.89	1.0
	Liander N.V. (NW)	Vespuccistraat	1056SM	1056SM	ELK	KVB	39	100.0	100.0	82	1x25	1657	89.74	89.74	1.0
	GAS Liander	Vespuccistraat	1056SM	1056SM	GAS	KVB	35	100.0	100.0	100	G4	810	0.0	88.57	
Liander N.V.	Liander N.V. (NW)	Vespuccistraat	1056SN	1056SN	ELK	KVB	35	100.0	97.14	60	1x25	1579	94.29	94.29	1.0
	GAS Liander	Vespuccistraat	1056SN	1056SN	GAS	KVB	30	100.0	100.0	100	G4	832	0.0	96.67	
	Liander N.V. (NW)	Vespuccistraat	1056SP	1056SP	ELK	KVB	34	100.0	97.06	71	1x25	1571	85.29	82.35	1.2
	GAS Liander	Vespuccistraat	1056SP	1056SP	GAS	KVB	32	100.0	100.0	97	G4	852	0.0	84.38	
Liander N.V.	Liander N.V. (NW)	Vespuccistraat	1056SR	1056SR	ELK	KVB	44	100.0	95.45	77	1x25	1644	52.27	52.27	1.0
	GAS Liander	Vespuccistraat	1056SR	1056SR	GAS	KVB	40	100.0	100.0	100	G4	797	0.0	57.5	
	GAS Liander	Vespuccistraat	1056ST	1056ST	GAS	KVB	32	100.0	100.0	100	G4	969	0.0	100.0	
	Liander N.V. (NW)	Vespuccistraat	1056ST	1056ST	ELK	KVB	35	100.0	100.0	77	1x25	1791	97.14	97.14	1.0
	Liander N.V. (NW)	Vespuccistraat	1056SV	1056SV	ELK	KVB	22	100.0	86.36	50	1x35	1238	81.82	81.82	1.0
	GAS Liander	Vespuccistraat	1056SV	1056SV	GAS	KVB	16	100.0	100.0	100	G4	859	0.0	93.75	
	Liander N.V. (NW)	John Franklinstraat	1056SW	1056SW	ELK	KVB	55	100.0	100.0	85	1x25	1546	80.0	78.18	1.2
	GAS Liander	John Franklinstraat	1056SW	1056SW	GAS	KVB	50	100.0	98.0	100	G4	840	0.0	78.0	
Liander N.V.	GAS Liander	John Franklinstraat	1056SX	1056SX	GAS	KVB	44	100.0	97.73	98	G4	930	0.0	95.45	
Liander N.V.	Liander N.V. (NW)	John Franklinstraat	1056SX	1056SX	ELK	KVB	49	100.0	97.96	53	1x35	1554	95.92	95.92	1.0
	GAS Liander	John Franklinstraat	1056SZ	1056SZ	GAS	KVB	47	100.0	91.49	100	G4	849	0.0	78.72	
	Liander N.V. (NW)	John Franklinstraat	1056SZ	1056SZ	ELK	KVB	52	100.0	94.23	60	1x25	1263	80.77	80.77	1.0
	Liander N.V. (NW)	John Franklinstraat	1056TA	1056TA	ELK	KVB	28	100.0	85.71	50	1x25	1738	46.43	42.86	1.1
	GAS Liander	John Franklinstraat	1056TA	1056TA	GAS	KVB	24	100.0	100.0	100	G4	976	0.0	50.0	
	GAS Liander	John Franklinstraat	1056TB	1056TB	GAS	KVB	16	100.0	100.0	94	G4	1176	0.0	81.25	
	Liander N.V. (NW)	John Franklinstraat	1056TB	1056TB	ELK	KVB	17	100.0	94.12	71	1x35	2027	76.47	76.47	1.0
	Liander N.V. (NW)	John Franklinstraat	1056TC	1056TC	ELK	KVB	55	100.0	100.0	75	1x25	1364	76.36	78.18	1.0
	GAS Liander	John Franklinstraat	1056TC	1056TC	GAS	KVB	50	100.0	100.0	100	G4	827	0.0	78.0	
	GAS Liander	John Franklinstraat	1056TD	1056TD	GAS	KVB	48	100.0	100.0	98	G4	790	0.0	77.08	
Liander N.V.	Liander N.V. (NW)	John Franklinstraat	1056TD	1056TD	ELK	KVB	52	100.0	98.08	54	1x25	1437	76.92	76.92	1.0
	GAS Liander	John Franklinstraat	1056TE	1056TE	GAS	KVB	37	100.0	100.0	100	G4	681	0.0	51.35	
	Liander N.V. (NW)	John Franklinstraat	1056TE	1056TE	ELK	KVB	38	100.0	100.0	84	1x25	1600	50.0	50.0	1.0
	Liander N.V. (NW)	John Franklinstraat	1056TG	1056TG	ELK	KVB	27	100.0	100.0	70	1x35	1944	92.59	92.59	1.0
	GAS Liander	John Franklinstraat	1056TG	1056TG	GAS	KVB	24	100.0	100.0	100	G4	861	0.0	95.83	
	Liander N.V. (NW)	Admiralengracht	1056TH	1056TH	ELK	KVB	45	100.0	95.56	69	1x35	1680	91.11	91.11	1.0
	GAS Liander	Admiralengracht	1056TH	1056TH	GAS	KVB	40	100.0	97.5	100	G4	853	0.0	92.5	
	Liander N.V. (NW)	Admiralengracht	1056TJ	1056TJ	ELK	KVB	37	100.0	97.3	86	1x25	1640	97.3	97.3	
	GAS Liander	Admiralengracht	1056TJ	1056TJ	GAS	KVB	32	100.0	100.0	59	G4	785	0.0	100.0	
	GAS Liander	Admiralengracht	1056TK	1056TK	GAS	KVB	32	100.0	100.0	75	G4	798	0.0	87.5	
	Liander N.V. (NW)	Admiralengracht	1056TK	1056TK	ELK	KVB	35	100.0	100.0	57	1x25	1814	100.0	100.0	
	GAS Liander	Admiralengracht	1056TL	1056TL	GAS	KVB	25	100.0	100.0	100	G4	932	0.0	36.0	
	Liander N.V. (NW)	Admiralengracht	1056TL	1056TL	ELK	KVB	27	100.0	100.0	67	1x25	1932	33.33	33.33	1.0
	Liander N.V. (NW)	Cornelis Dirkszstraat	1056TM	1056TM	ELK	KVB	60	85.0	100.0	80	1x35	2296	43.33	43.33	1.2
	GAS Liander	Cornelis Dirkszstraat	1056TM	1056TM	GAS	KVB	52	100.0	100.0	100	G4	836	0.0	38.46	
	Liander N.V. (NW)	Cornelis Dirkszstraat	1056TN	1056TN	ELK	KVB	20	100.0	100.0	55	1x35	1916	55.0	55.0	1.0
	GAS Liander	Cornelis Dirkszstraat	1056TN	1056TN	GAS	KVB	19	100.0	100.0	100	G4	1023	0.0	57.89	
	Liander N.V. (NW)	Cornelis Dirkszstraat	1056TP	1056TR	ELK	KVB	23	100.0	100.0	57	1x25	3360	91.3	86.96	1.3
	GAS Liander	Cornelis Dirkszstraat	1056TP	1056TR	GAS	KVB	22	100.0	100.0	95	G4	2112	0.0	86.36	
	Liander N.V. (NW)	Krommertstraat	1056TS	1056TS	ELK	KVB	47	95.74	95.74	60	1x35	1989	68.09	63.83	1.3
	GAS Liander	Krommertstraat	1056TS	1056TS	GAS	KVB	40	100.0	97.5	98	G4	911	0.0	62.5	
	GAS Liander	Joos de Moorstraat	1056TT	1056TT	GAS	KVB	23	100.0	100.0	100	G4	1029	0.0	73.91	
	Liander N.V. (NW)	Joos de Moorstraat	1056TT	1056TT	ELK	KVB	27	100.0	96.3	100	1x35	1996	74.07	70.37	1.0
	Liander N.V. (NW)	Joos de Moorstraat	1056TV	1056TV	ELK	KVB	19	100.0	100.0	100	1x35	1945	68.42	68.42	1.0
	GAS Liander	Joos de Moorstraat	1056TV	1056TV	GAS	KVB	18	100.0	100.0	100	G4	1246	0.0	72.22	
	Liander N.V. (NW)	Joos de Moorstraat	1056TW	1056TW	ELK	KVB	22	100.0	100.0	82	1x35	2014	100.0	100.0	
	GAS Liander	Joos de Moorstraat	1056TW	1056TW	GAS	KVB	19	100.0	100.0	95	G4	1007	0.0	100.0	
	Liander N.V. (NW)	Joos de Moorstraat	1056TX	1056TX	ELK	KVB	25	100.0	100.0	84	1x25	1772	100.0	100.0	
	GAS Liander	Joos de Moorstraat	1056TX	1056TX	GAS	KVB	24	100.0	100.0	100	G4	1099	0.0	91.67	
	Liander N.V. (NW)	Joos de Moorstraat	1056TZ	1056TZ	ELK	KVB	20	100.0	95.0	50	1x35	1618	80.0	80.0	1.0
	GAS Liander	Joos de Moorstraat	1056TZ	1056TZ	GAS	KVB	18	100.0	100.0	89	G4	1050	0.0	77.78	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VA	1056VA	ELK	KVB	25	100.0	100.0	56	1x25	1692	92.0	92.0	1.0
	GAS Liander	Pieter van der Doesstr	1056VA	1056VA	GAS	KVB	21	100.0	100.0	100	G4	1006	0.0	100.0	
	GAS Liander	Pieter van der Doesstr	1056VB	1056VB	GAS	KVB	39	100.0	100.0	100	G4	1043	0.0	100.0	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VB	1056VB	ELK	KVB	44	100.0	100.0	89	1x25	1873	97.73	97.73	1.0
	Liander N.V. (NW)	Pieter van der Doesstr	1056VC	1056VC	ELK	KVB	30	100.0	96.67	83	1x25	1523	90.0	93.33	1.0
	GAS Liander	Pieter van der Doesstr	1056VC	1056VC	GAS	KVB	25	100.0	100.0	100	G4	979	0.0	96.0	
	GAS Liander	Pieter van der Doesstr	1056VD	1056VD	GAS	KVB	35	100.0	100.0	100	G4	1027	0.0	100.0	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VD	1056VD	ELK	KVB	41	100.0	97.56	66	1x25	1656	100.0	97.56	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VE	1056VE	ELK	KVB	42	100.0	95.24	86	1x35	2170	100.0	95.24	
	GAS Liander	Pieter van der Doesstr	1056VE	1056VE	GAS	KVB	34	100.0	97.06	88	G4	925	0.0	97.06	
	GAS Liander	Pieter van der Doesstr	1056VG	1056VG	GAS	KVB	27	100.0	96.3	100	G4	1114	0.0	96.3	
Liander N.V.	Liander N.V. (NW)	Pieter van der Doesstr	1056VG	1056VG	ELK	KVB	30	100.0	93.33	43	1x35	4484	93.33	93.33	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VH	1056VH	ELK	KVB	27	100.0	100.0	85	1x25	1635	100.0	100.0	
	GAS Liander	Pieter van der Doesstr	1056VH	1056VH	GAS	KVB	25	100.0	100.0	84	G4	800	0.0	100.0	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VJ	1056VJ	ELK	KVB	26	100.0	100.0	81	1x25	2109	96.15	96.15	1.0
	GAS Liander	Pieter van der Doesstr	1056VJ	1056VJ	GAS	KVB	25	100.0	100.0	76	G4	1007	0.0	100.0	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VK	1056VK	ELK	KVB	25	100.0	96.0	96	1x35	2514	96.0	96.0	
	GAS Liander	Pieter van der Doesstr	1056VK	1056VK	GAS	KVB	24	100.0	100.0	75	G4	1008	0.0	100.0	
	GAS Liander	Pieter van der Doesstr	1056VL	1056VL	GAS	KVB	22	100.0	100.0	95	G4	1005	0.0	100.0	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VL	1056VL	ELK	KVB	24	100.0	100.0	75	1x35	1634	100.0	100.0	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VM	1056VM	ELK	KVB	19	100.0	100.0	84	1x35	2536	94.74	84.21	1.7
	GAS Liander	Pieter van der Doesstr	1056VM	1056VM	GAS	KVB	18	100.0	100.0	100	G4	1398	0.0	88.89	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VN	1056VN	ELK	KVB	25	100.0	100.0	64	1x25	1678	64.0	64.0	1.0
	GAS Liander	Pieter van der Doesstr	1056VN	1056VN	GAS	KVB	24	100.0	100.0	100	G4	886	0.0	62.5	
	Liander N.V. (NW)	Pieter van der Doesstr	1056VP	1056VP	ELK	KVB	16	100.0	100.0	94	1x35	1551	100.0	100.0	
